ticker,peak_cycle_date,bot_cycle_date,peak_pattern,bot_pattern,peak_date,bot_date,peak_hit,bot_hit,all_peak_count,all_bot_count,last_date,peak_difference,bot_difference,ATR_2,current_price,signal
TENX,2020-06-08,2020-06-30,"[20, 28, 39]",[6],"['2020-07-07', '2020-07-17', '2020-08-03']",['2020-07-09'],"[1.5, 1.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.0]","[1.4, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",38,29,2020-08-12,46,30,0.004194389524715453,1.2699999809265137,F
TER,2020-06-08,2019-06-25,"[11, 19, 24, 32, 42]","[14, 30, 45, 66, 70, 81, 90, 105, 112, 134, 152, 158, 171, 184, 195, 203, 208, 215, 225, 245, 255, 265, 273, 278, 283]","['2020-06-23', '2020-07-06', '2020-07-13', '2020-07-23', '2020-08-06']","['2019-07-16', '2019-08-07', '2019-08-28', '2019-09-27', '2019-10-03', '2019-10-18', '2019-10-31', '2019-11-21', '2019-12-03', '2020-01-06', '2020-01-31', '2020-02-10', '2020-02-28', '2020-03-18', '2020-04-02', '2020-04-15', '2020-04-22', '2020-05-01', '2020-05-15', '2020-06-15', '2020-06-29', '2020-07-14', '2020-07-24', '2020-07-31', '2020-08-07']","[1.4000000000000001, 1.0, 0.4, 0.0, 0.2, 0.4, 0.2, 0.0]","[1.4760000000000002, 0.16, 0.44, 0.44, 0.28, 0.16, 0.0, 0.0]",38,34,2020-08-12,46,286,0.0735921149550629,89.6500015258789,F
TERP,2020-05-19,2019-10-23,"[4, 10, 15, 24, 42]","[14, 23, 27, 36, 42, 64, 87, 103, 112, 126, 132, 140, 146, 150, 154, 160, 169, 191]","['2020-05-26', '2020-06-03', '2020-06-10', '2020-06-23', '2020-07-20']","['2019-11-12', '2019-11-25', '2019-12-02', '2019-12-13', '2019-12-23', '2020-01-27', '2020-02-28', '2020-03-23', '2020-04-03', '2020-04-24', '2020-05-04', '2020-05-14', '2020-05-22', '2020-05-29', '2020-06-04', '2020-06-12', '2020-06-25', '2020-07-28']","[1.86, 1.0, 0.6, 0.4, 0.2, 0.2, 0.2, 0.0]","[1.4333333333333333, 0.1111111111111111, 0.3888888888888889, 0.16666666666666666, 0.3333333333333333, 0.16666666666666666, 0.1111111111111111, 0.0]",35,38,2020-07-31,51,194,0.02819404184946305,19.350000381469727,F
TESS,2020-01-02,2020-07-14,"[16, 28, 36, 48, 57, 70, 81, 90, 108, 112, 119, 125, 130, 135]",[14],"['2020-01-27', '2020-02-12', '2020-02-25', '2020-03-12', '2020-03-25', '2020-04-14', '2020-04-29', '2020-05-12', '2020-06-08', '2020-06-12', '2020-06-23', '2020-07-01', '2020-07-09', '2020-07-16']",['2020-08-03'],"[1.6999999999999997, 0.0, 0.5, 0.35714285714285715, 0.2857142857142857, 0.21428571428571427, 0.21428571428571427, 0.0]","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",39,35,2020-08-12,154,21,0.019430198783166257,8.319999694824219,F
TEUM,2020-06-30,2020-05-14,"[12, 18]","[21, 30, 35, 46, 54]","['2020-07-17', '2020-07-27']","['2020-06-15', '2020-06-26', '2020-07-06', '2020-07-21', '2020-07-31']","[1.9, 1.0, 1.0, 0.0, 0.0, 0.0, 0.5, 0.0]","[2.0, 1.0, 0.6, 0.4, 0.4, 0.0, 0.0, 0.0]",29,30,2020-08-12,30,62,0.001880322485071104,0.7599999904632568,T
TFFP,2020-06-01,2020-05-14,"[7, 13, 24, 29, 36, 40]","[28, 45]","['2020-06-10', '2020-06-18', '2020-07-06', '2020-07-13', '2020-07-22', '2020-07-28']","['2020-06-24', '2020-07-20']","[1.5666666666666667, 1.0, 0.3333333333333333, 0.16666666666666666, 0.16666666666666666, 0.3333333333333333, 0.3333333333333333, 0.16666666666666666]","[2.15, 1.0, 0.5, 0.5, 0.5, 0.0, 0.0, 0.0]",18,12,2020-08-12,51,62,0.020972773630804898,9.460000038146973,F
TFSL,2020-06-16,2020-05-14,"[12, 24, 32]","[12, 21, 30, 39, 52, 56]","['2020-07-02', '2020-07-21', '2020-07-31']","['2020-06-02', '2020-06-15', '2020-06-26', '2020-07-10', '2020-07-29', '2020-08-04']","[1.8666666666666667, 1.0, 0.6666666666666666, 0.0, 0.0, 0.6666666666666666, 0.6666666666666666, 0.0]","[1.9333333333333331, 0.6666666666666666, 0.6666666666666666, 0.16666666666666666, 0.3333333333333333, 0.16666666666666666, 0.16666666666666666, 0.0]",42,34,2020-08-12,40,62,0.01022902828226265,15.649999618530273,F
TGA,2020-07-06,2020-04-01,[12],"[42, 49, 56, 69]",['2020-07-22'],"['2020-06-02', '2020-06-11', '2020-06-22', '2020-07-10']","[2.4, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[2.225, 0.25, 0.5, 0.0, 0.75, 0.25, 0.0, 0.0]",29,24,2020-08-12,27,92,0.0014368890988306873,0.6000000238418579,T
TGLS,2020-06-17,2020-04-03,"[12, 24, 28]","[11, 31, 49, 60, 68, 78, 84]","['2020-07-06', '2020-07-22', '2020-07-28']","['2020-04-21', '2020-05-19', '2020-06-15', '2020-06-30', '2020-07-13', '2020-07-27', '2020-08-04']","[2.433333333333333, 1.0, 0.6666666666666666, 0.0, 0.3333333333333333, 0.3333333333333333, 0.6666666666666666, 0.0]","[1.5857142857142854, 0.5714285714285714, 0.42857142857142855, 0.14285714285714285, 0.2857142857142857, 0.0, 0.2857142857142857, 0.0]",35,35,2020-08-12,39,90,0.00726180548753447,5.570000171661377,F
TGTX,2020-07-09,2020-04-02,"[7, 21]","[6, 20, 30, 42, 49, 57, 70, 83]","['2020-07-20', '2020-08-07']","['2020-04-13', '2020-05-01', '2020-05-15', '2020-06-03', '2020-06-12', '2020-06-24', '2020-07-14', '2020-07-31']","[2.8, 1.0, 0.5, 0.0, 1.0, 0.0, 0.0, 0.0]","[1.7374999999999998, 0.625, 0.5, 0.375, 0.375, 0.0, 0.0, 0.0]",36,36,2020-08-12,24,91,0.031279201530717025,19.049999237060547,F
TH,2020-05-28,2020-06-29,"[7, 36]","[7, 19, 24]","['2020-06-08', '2020-07-20']","['2020-07-09', '2020-07-27', '2020-08-03']","[2.3, 1.0, 0.5, 0.0, 0.5, 0.0, 0.5, 0.0]","[1.7, 1.0, 0.3333333333333333, 0.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0]",35,37,2020-08-12,53,31,0.00566514189845637,1.5499999523162842,F
THBR,2020-05-22,2020-03-19,"[12, 42, 49]","[10, 30, 60, 67, 71]","['2020-06-10', '2020-07-23', '2020-08-03']","['2020-04-02', '2020-05-01', '2020-06-15', '2020-06-24', '2020-06-30']","[2.6, 0.6666666666666666, 0.6666666666666666, 0.0, 0.6666666666666666, 0.0, 0.3333333333333333, 0.0]","[1.2999999999999998, 1.0, 0.4, 0.6, 0.0, 0.0, 0.2, 0.0]",12,9,2020-08-12,56,101,0.005571297474368311,10.09000015258789,F
THBRU,2019-10-14,2020-05-08,"[10, 28, 35, 42, 61, 105, 114, 175]","[7, 14, 25, 35]","['2019-10-28', '2019-11-21', '2019-12-03', '2019-12-12', '2020-01-10', '2020-03-16', '2020-03-27', '2020-06-24']","['2020-05-19', '2020-05-29', '2020-06-15', '2020-06-29']","[2.2, 0.75, 0.375, 0.5, 0.625, 0.0, 0.0, 0.0]","[2.05, 1.0, 0.0, 0.5, 0.75, 0.0, 0.0, 0.0]",11,22,2020-08-12,209,66,0.00833648166834965,10.520000457763672,F
THCA,2020-04-09,2020-02-24,"[27, 40, 56, 67, 72]","[10, 18, 49, 60, 89]","['2020-05-19', '2020-06-08', '2020-06-30', '2020-07-16', '2020-07-23']","['2020-03-09', '2020-03-19', '2020-05-04', '2020-05-19', '2020-06-30']","[1.56, 0.8, 0.4, 0.2, 0.2, 0.6, 0.2, 0.0]","[1.5799999999999998, 0.6, 0.4, 0.4, 0.2, 0.0, 0.2, 0.2]",9,13,2020-08-12,86,119,0.0018802050055257077,10.010000228881836,T
THCAU,2019-11-29,2020-03-16,"[28, 144]",[21],"['2020-01-10', '2020-06-26']",['2020-04-15'],"[2.45, 1.0, 0.5, 0.0, 0.5, 0.5, 0.5, 0.0]","[3.4, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]",8,10,2020-08-12,176,104,0.0007349684982818777,10.100000381469727,T
THCB,2020-06-19,2019-08-01,"[7, 21, 34]","[7, 28, 36, 41, 48, 53, 62, 84, 97, 112, 116, 126, 156, 170, 183, 189, 215, 227, 235, 240]","['2020-06-30', '2020-07-21', '2020-08-07']","['2019-08-12', '2019-09-11', '2019-09-23', '2019-09-30', '2019-10-09', '2019-10-16', '2019-10-29', '2019-11-29', '2019-12-18', '2020-01-10', '2020-01-16', '2020-01-31', '2020-03-16', '2020-04-03', '2020-04-23', '2020-05-01', '2020-06-09', '2020-06-25', '2020-07-08', '2020-07-15']","[2.0999999999999996, 1.0, 0.3333333333333333, 0.0, 0.6666666666666666, 0.0, 0.0, 0.3333333333333333]","[1.535, 0.1, 0.4, 0.2, 0.3, 0.15, 0.25, 0.0]",23,31,2020-08-12,37,260,0.0013452051527727568,10.170000076293944,T
THCBU,2020-03-09,2020-03-12,"[21, 42, 86]","[5, 46, 75, 84]","['2020-04-07', '2020-05-07', '2020-07-10']","['2020-03-19', '2020-05-18', '2020-06-29', '2020-07-13']","[2.333333333333333, 1.0, 0.6666666666666666, 0.0, 0.6666666666666666, 0.0, 0.0, 0.0]","[1.9249999999999998, 0.5, 0.5, 0.5, 0.25, 0.0, 0.25, 0.25]",23,21,2020-08-12,109,106,0.004339840003001528,10.550000190734863,F
THMO,2020-06-30,2020-06-15,"[13, 21]","[21, 31]","['2020-07-20', '2020-07-30']","['2020-07-15', '2020-07-29']","[2.05, 1.0, 0.5, 0.0, 0.5, 0.0, 0.0, 0.5]","[1.8, 1.0, 0.5, 0.0, 0.5, 0.0, 0.0, 0.0]",41,30,2020-08-12,30,41,0.024263091075897397,4.53000020980835,F
THTX,2020-05-26,2020-03-30,"[9, 19, 32, 42]","[27, 33, 44, 66, 75, 91]","['2020-06-08', '2020-06-22', '2020-07-10', '2020-07-24']","['2020-05-07', '2020-05-15', '2020-06-02', '2020-07-02', '2020-07-16', '2020-08-07']","[1.375, 1.0, 0.5, 0.0, 0.25, 0.25, 0.0, 0.0]","[1.3499999999999999, 0.5, 0.6666666666666666, 0.16666666666666666, 0.16666666666666666, 0.0, 0.0, 0.0]",35,34,2020-08-12,55,94,0.005078393205477952,2.7300000190734863,F
TIGO,2020-07-02,2020-04-02,"[12, 20]","[15, 21, 29, 48, 59, 70, 88]","['2020-07-21', '2020-07-31']","['2020-04-24', '2020-05-04', '2020-05-14', '2020-06-11', '2020-06-26', '2020-07-14', '2020-08-07']","[1.65, 1.0, 0.5, 0.5, 0.0, 0.0, 0.5, 0.0]","[1.6285714285714283, 0.5714285714285714, 0.42857142857142855, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.14285714285714285, 0.0]",40,40,2020-08-12,28,91,0.0247947764565862,29.0,F
TIGR,2020-06-23,2020-07-17,"[11, 28]","[5, 15]","['2020-07-09', '2020-08-03']","['2020-07-24', '2020-08-07']","[1.2, 1.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0]","[1.75, 1.0, 0.5, 1.0, 0.0, 0.0, 0.0, 0.5]",29,25,2020-08-12,35,18,0.017847552448661576,6.880000114440918,F
TIPT,2020-06-16,2020-05-21,"[12, 24]","[14, 24, 50]","['2020-07-02', '2020-07-21']","['2020-06-11', '2020-06-25', '2020-08-03']","[2.55, 1.0, 1.0, 0.0, 0.0, 0.5, 1.0, 0.0]","[1.9333333333333333, 1.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0]",36,30,2020-08-12,40,57,0.008246917219485795,5.96999979019165,F
TITN,2020-03-27,2020-05-14,"[7, 22, 30, 35, 42, 49, 55, 68, 75, 81, 85]","[5, 14, 21, 38, 45, 54]","['2020-04-07', '2020-04-29', '2020-05-11', '2020-05-18', '2020-05-28', '2020-06-08', '2020-06-16', '2020-07-06', '2020-07-15', '2020-07-23', '2020-07-29']","['2020-05-21', '2020-06-04', '2020-06-15', '2020-07-09', '2020-07-20', '2020-07-31']","[1.5454545454545454, 0.09090909090909091, 0.36363636363636365, 0.45454545454545453, 0.36363636363636365, 0.0, 0.0, 0.09090909090909091]","[1.7833333333333334, 1.0, 0.5, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.16666666666666666]",42,42,2020-08-12,95,62,0.010887888535598944,12.270000457763672,F
TLC,2020-05-26,2020-05-26,"[21, 31, 35]","[14, 27, 36]","['2020-06-24', '2020-07-09', '2020-07-15']","['2020-06-15', '2020-07-02', '2020-07-16']","[2.1666666666666665, 1.0, 0.3333333333333333, 0.3333333333333333, 0.6666666666666666, 0.0, 0.0, 0.0]","[1.9999999999999998, 1.0, 0.6666666666666666, 0.0, 0.3333333333333333, 0.0, 0.3333333333333333, 0.0]",36,31,2020-08-12,55,55,0.03450734122398585,5.170000076293945,F
TLF,2020-02-26,2020-05-14,"[20, 35, 45, 63, 72, 89, 98, 108, 112]","[4, 15, 24, 32, 42, 48]","['2020-03-25', '2020-04-16', '2020-04-30', '2020-05-27', '2020-06-09', '2020-07-02', '2020-07-16', '2020-07-30', '2020-08-05']","['2020-05-20', '2020-06-05', '2020-06-18', '2020-06-30', '2020-07-15', '2020-07-23']","[1.9999999999999998, 0.0, 0.4444444444444444, 0.3333333333333333, 0.4444444444444444, 0.2222222222222222, 0.2222222222222222, 0.1111111111111111]","[1.9333333333333331, 1.0, 0.6666666666666666, 0.16666666666666666, 0.16666666666666666, 0.5, 0.3333333333333333, 0.0]",40,34,2020-08-12,117,62,0.005429108454028801,3.0,F
TLGT,2020-06-24,2020-07-14,[30],[14],['2020-08-06'],['2020-08-03'],"[2.0999999999999996, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",29,31,2020-08-12,34,21,50.38558747810071,2.3199999332427983,F
TLND,2020-07-06,2020-07-14,"[12, 24]",[12],"['2020-07-22', '2020-08-07']",['2020-07-30'],"[2.55, 1.0, 1.0, 0.0, 0.0, 0.5, 1.0, 0.0]","[2.4, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",43,38,2020-08-12,27,21,0.037463609606437236,39.43000030517578,F
TLRY,2020-06-08,2020-05-13,"[11, 20, 24, 35, 40]","[11, 16, 24, 42, 50, 56]","['2020-06-23', '2020-07-07', '2020-07-13', '2020-07-28', '2020-08-04']","['2020-05-29', '2020-06-05', '2020-06-17', '2020-07-14', '2020-07-24', '2020-08-03']","[1.5799999999999998, 1.0, 0.2, 0.6, 0.2, 0.4, 0.2, 0.0]","[1.6666666666666667, 0.8333333333333334, 0.3333333333333333, 0.16666666666666666, 0.3333333333333333, 0.5, 0.16666666666666666, 0.0]",35,33,2020-08-12,46,63,0.019405977495992356,6.9000000953674325,F
TLSA,2020-03-11,2020-05-20,"[14, 21, 28, 32, 47, 56, 70, 76, 90, 99]","[15, 24, 44]","['2020-03-31', '2020-04-09', '2020-04-21', '2020-04-27', '2020-05-18', '2020-06-01', '2020-06-19', '2020-06-29', '2020-07-20', '2020-07-31']","['2020-06-11', '2020-06-24', '2020-07-23']","[1.56, 0.0, 0.3, 0.2, 0.5, 0.2, 0.0, 0.0]","[1.5999999999999999, 0.6666666666666666, 0.6666666666666666, 0.3333333333333333, 0.0, 0.3333333333333333, 0.3333333333333333, 0.0]",38,37,2020-08-12,107,58,0.048370271801205116,4.519999980926514,F
TLT,2020-06-26,2020-03-18,"[9, 28]","[14, 18, 34, 42, 55, 62, 75, 95]","['2020-07-10', '2020-08-06']","['2020-04-07', '2020-04-14', '2020-05-06', '2020-05-18', '2020-06-05', '2020-06-16', '2020-07-06', '2020-08-03']","[1.8, 1.0, 0.5, 0.0, 0.5, 0.0, 0.0, 0.0]","[1.4625, 0.625, 0.375, 0.375, 0.25, 0.0, 0.0, 0.25]",40,40,2020-08-12,32,102,0.03820729996644983,165.58999633789062,F
TMDI,2020-07-01,2019-08-19,"[7, 14, 18]","[7, 18, 30, 48, 56, 60, 81, 109, 126, 147, 163, 181, 189, 217, 235]","['2020-07-13', '2020-07-22', '2020-07-28']","['2019-08-28', '2019-09-13', '2019-10-01', '2019-10-25', '2019-11-06', '2019-11-12', '2019-12-12', '2020-01-24', '2020-02-19', '2020-03-19', '2020-04-13', '2020-05-07', '2020-05-19', '2020-06-29', '2020-07-24']","[1.9333333333333331, 1.0, 0.3333333333333333, 0.0, 0.6666666666666666, 0.0, 0.0, 0.0]","[1.7666666666666666, 0.06666666666666667, 0.5333333333333333, 0.2, 0.4, 0.13333333333333333, 0.13333333333333333, 0.0]",39,30,2020-08-12,29,248,0.003167127778861561,0.7900000214576721,F
TMDX,2020-07-21,2020-05-15,[12],"[10, 18, 27, 32, 40, 48, 56]",['2020-08-06'],"['2020-06-01', '2020-06-11', '2020-06-24', '2020-07-01', '2020-07-14', '2020-07-24', '2020-08-05']","[2.4, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[1.4857142857142855, 0.8571428571428571, 0.42857142857142855, 0.2857142857142857, 0.14285714285714285, 0.5714285714285714, 0.14285714285714285, 0.0]",30,32,2020-08-12,16,61,0.020626072304026244,17.690000534057614,F
TMUS,2020-07-06,2020-05-01,"[5, 11, 24]","[8, 14, 31, 42, 52, 60]","['2020-07-13', '2020-07-21', '2020-08-07']","['2020-05-13', '2020-05-21', '2020-06-16', '2020-07-01', '2020-07-16', '2020-07-28']","[1.4333333333333333, 1.0, 0.3333333333333333, 0.3333333333333333, 0.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[1.5666666666666669, 0.8333333333333334, 0.3333333333333333, 0.16666666666666666, 0.3333333333333333, 0.16666666666666666, 0.16666666666666666, 0.0]",43,37,2020-08-12,27,71,0.07976381762759115,115.25,F
TNAV,2020-06-08,2020-06-11,"[7, 17, 28, 36]","[10, 36]","['2020-06-17', '2020-07-01', '2020-07-17', '2020-07-29']","['2020-06-25', '2020-08-03']","[1.75, 1.0, 0.25, 0.0, 0.5, 0.0, 0.25, 0.0]","[1.65, 1.0, 0.5, 0.5, 0.0, 0.0, 0.5, 0.0]",35,34,2020-08-12,46,43,0.0057431976257113285,5.760000228881836,F
TNDM,2019-03-21,2020-06-25,"[14, 28, 32, 39, 54, 63, 70, 77, 84, 93, 98, 113, 129, 137, 147, 153, 174, 189, 211, 220, 231, 240, 257, 266, 287, 292, 297, 307, 314, 325, 338, 344, 348]","[12, 20]","['2019-04-10', '2019-05-01', '2019-05-07', '2019-05-16', '2019-06-07', '2019-06-20', '2019-07-01', '2019-07-11', '2019-07-22', '2019-08-02', '2019-08-09', '2019-08-30', '2019-09-24', '2019-10-04', '2019-10-18', '2019-10-28', '2019-11-26', '2019-12-18', '2020-01-22', '2020-02-04', '2020-02-20', '2020-03-04', '2020-03-27', '2020-04-09', '2020-05-11', '2020-05-18', '2020-05-26', '2020-06-09', '2020-06-18', '2020-07-06', '2020-07-23', '2020-07-31', '2020-08-06']","['2020-07-14', '2020-07-24']","[1.4636363636363636, 0.12121212121212122, 0.42424242424242425, 0.12121212121212122, 0.36363636363636365, 0.09090909090909091, 0.09090909090909091, 0.0]","[1.65, 1.0, 0.5, 0.5, 0.0, 0.0, 0.5, 0.0]",41,41,2020-08-12,352,33,0.1066609599546393,97.23999786376952,F
TNXP,2020-05-29,2020-03-16,"[7, 14, 20, 30, 36, 44, 48]","[12, 26, 30, 56, 60, 77, 82, 93]","['2020-06-09', '2020-06-18', '2020-06-26', '2020-07-13', '2020-07-21', '2020-07-31', '2020-08-06']","['2020-04-01', '2020-04-22', '2020-04-28', '2020-06-04', '2020-06-10', '2020-07-06', '2020-07-13', '2020-07-28']","[1.7857142857142856, 0.8571428571428571, 0.42857142857142855, 0.2857142857142857, 0.2857142857142857, 0.14285714285714285, 0.2857142857142857, 0.0]","[1.6875, 0.625, 0.5, 0.25, 0.25, 0.125, 0.25, 0.0]",34,29,2020-08-12,52,104,0.007729863591401018,0.8899999856948853,F
TOPS,2020-06-05,2020-04-03,[12],"[7, 38, 42, 53, 64]",['2020-06-23'],"['2020-04-15', '2020-05-29', '2020-06-04', '2020-06-19', '2020-07-07']","[2.4, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[1.3, 1.0, 0.2, 0.0, 0.4, 0.2, 0.0, 0.0]",30,23,2020-08-12,47,90,0.016691662951402432,1.350000023841858,F
TORC,2020-07-10,2020-06-22,"[5, 15]","[7, 15, 25]","['2020-07-17', '2020-07-31']","['2020-07-01', '2020-07-14', '2020-07-28']","[1.75, 1.0, 0.5, 1.0, 0.0, 0.0, 0.0, 0.5]","[1.7333333333333334, 1.0, 0.3333333333333333, 0.6666666666666666, 0.3333333333333333, 0.0, 0.0, 0.0]",42,37,2020-08-12,23,36,0.006520792721207942,2.309999942779541,F
TOTA,2020-02-12,2020-02-24,"[7, 21, 33, 50, 67, 100]","[21, 82, 95, 111]","['2020-02-24', '2020-03-13', '2020-03-31', '2020-04-24', '2020-05-19', '2020-07-07']","['2020-03-24', '2020-06-19', '2020-07-09', '2020-07-31']","[1.4666666666666666, 0.8333333333333334, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.0]","[1.375, 0.5, 0.5, 0.25, 0.25, 0.0, 0.0, 0.0]",14,16,2020-08-12,126,119,0.002152410660543633,10.850000381469727,T
TOTAU,2019-08-20,2020-03-09,"[8, 51]",[],"['2019-08-30', '2019-10-31']",[],"[0.9500000000000001, 1.0, 0.5, 0.0, 0.0, 0.5, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0]",3,1,2020-08-12,247,109,0.0013503781532832706,11.0,T
TOUR,2020-03-27,2020-05-06,"[12, 20, 30, 42, 49, 53, 62, 68, 84, 90]","[7, 12, 24, 43, 55, 60]","['2020-04-15', '2020-04-27', '2020-05-11', '2020-05-28', '2020-06-08', '2020-06-12', '2020-06-25', '2020-07-06', '2020-07-28', '2020-08-05']","['2020-05-15', '2020-05-22', '2020-06-10', '2020-07-08', '2020-07-24', '2020-07-31']","[1.6099999999999999, 0.0, 0.5, 0.3, 0.3, 0.0, 0.2, 0.0]","[1.9666666666666666, 0.8333333333333334, 0.5, 0.3333333333333333, 0.16666666666666666, 0.16666666666666666, 0.5, 0.16666666666666666]",40,40,2020-08-12,95,68,0.0033901493591622324,1.1299999952316284,F
TOWN,2020-07-15,2020-05-14,[7],"[12, 21, 30, 38, 45, 54]",['2020-07-24'],"['2020-06-02', '2020-06-15', '2020-06-26', '2020-07-09', '2020-07-20', '2020-07-31']","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[1.9333333333333333, 1.0, 0.8333333333333334, 0.3333333333333333, 0.16666666666666666, 0.0, 0.16666666666666666, 0.0]",38,35,2020-08-12,20,62,0.016098439253295214,19.520000457763672,F
TPCO,2019-12-18,2020-06-26,"[21, 40, 70, 77, 90, 98, 108, 117, 128, 135, 146, 154]","[9, 21, 27]","['2020-01-21', '2020-02-18', '2020-03-31', '2020-04-09', '2020-04-29', '2020-05-11', '2020-05-26', '2020-06-08', '2020-06-23', '2020-07-02', '2020-07-20', '2020-07-30']","['2020-07-10', '2020-07-28', '2020-08-05']","[1.7166666666666668, 0.08333333333333333, 0.4166666666666667, 0.3333333333333333, 0.4166666666666667, 0.16666666666666666, 0.08333333333333333, 0.0]","[2.0666666666666664, 1.0, 1.0, 0.0, 0.3333333333333333, 0.0, 0.0, 0.0]",36,39,2020-08-12,163,32,0.012098840396945929,10.949999809265137,F
TPIC,2020-06-16,2020-04-15,"[5, 13, 24]","[13, 21, 31, 42, 51, 75, 80]","['2020-06-23', '2020-07-06', '2020-07-21']","['2020-05-04', '2020-05-14', '2020-05-29', '2020-06-15', '2020-06-26', '2020-07-31', '2020-08-07']","[1.5999999999999999, 1.0, 0.3333333333333333, 0.3333333333333333, 0.0, 0.3333333333333333, 0.3333333333333333, 0.6666666666666666]","[1.7428571428571427, 0.8571428571428571, 0.5714285714285714, 0.2857142857142857, 0.2857142857142857, 0.14285714285714285, 0.0, 0.14285714285714285]",38,34,2020-08-12,40,83,0.033498103563295516,30.32999992370605,F
TPTX,2020-03-04,2020-06-04,"[16, 28, 39, 52, 63, 72, 77, 85, 96]","[5, 16, 27, 35]","['2020-03-26', '2020-04-14', '2020-04-29', '2020-05-18', '2020-06-03', '2020-06-16', '2020-06-23', '2020-07-06', '2020-07-21']","['2020-06-11', '2020-06-26', '2020-07-14', '2020-07-24']","[1.6, 0.0, 0.4444444444444444, 0.1111111111111111, 0.3333333333333333, 0.3333333333333333, 0.2222222222222222, 0.0]","[1.55, 1.0, 0.25, 0.5, 0.25, 0.25, 0.0, 0.25]",30,30,2020-08-12,112,48,0.08493463299670426,61.849998474121094,F
TQQQ,2020-07-21,2020-07-14,[12],"[8, 12]",['2020-08-06'],"['2020-07-24', '2020-07-30']","[2.4, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[1.4500000000000002, 1.0, 0.5, 0.0, 0.0, 0.5, 0.5, 0.0]",37,37,2020-08-12,16,21,0.14407838130042847,127.01000213623048,F
TRCH,2020-06-23,2020-01-14,"[12, 20]","[14, 22, 27, 40, 84, 92, 105, 115, 125]","['2020-07-10', '2020-07-22']","['2020-02-04', '2020-02-14', '2020-02-24', '2020-03-12', '2020-05-14', '2020-05-27', '2020-06-15', '2020-06-29', '2020-07-14']","[1.65, 1.0, 0.5, 0.5, 0.0, 0.0, 0.5, 0.0]","[1.5222222222222224, 0.0, 0.3333333333333333, 0.4444444444444444, 0.3333333333333333, 0.1111111111111111, 0.1111111111111111, 0.0]",35,30,2020-08-12,35,146,0.0011279123363752686,0.3100000023841858,T
TREE,2020-06-16,2020-07-14,"[15, 24, 30, 34]",[15],"['2020-07-08', '2020-07-21', '2020-07-29', '2020-08-04']",['2020-08-04'],"[1.8999999999999997, 1.0, 0.75, 0.5, 0.0, 0.25, 0.25, 0.25]","[2.0999999999999996, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]",43,37,2020-08-12,40,21,0.3785252790129852,323.95001220703125,F
TRHC,2020-07-13,2020-05-13,"[5, 14]","[11, 21, 33, 42, 50, 58]","['2020-07-20', '2020-07-31']","['2020-05-29', '2020-06-12', '2020-06-30', '2020-07-14', '2020-07-24', '2020-08-05']","[1.8, 1.0, 0.0, 0.5, 0.5, 0.0, 0.0, 0.5]","[1.5833333333333335, 1.0, 0.5, 0.16666666666666666, 0.3333333333333333, 0.0, 0.0, 0.0]",42,39,2020-08-12,22,63,0.08257290389321878,47.75,F
TRIB,2020-07-21,2020-06-26,[7],"[11, 21]",['2020-07-30'],"['2020-07-14', '2020-07-28']","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[1.8, 1.0, 0.5, 0.0, 0.5, 0.0, 0.0, 0.0]",33,27,2020-08-12,16,32,0.006507735313818719,2.1800000667572017,F
TRIL,2020-05-19,2020-06-30,"[9, 14, 23, 42]","[9, 21]","['2020-06-02', '2020-06-09', '2020-06-22', '2020-07-20']","['2020-07-14', '2020-07-30']","[1.8, 1.0, 0.5, 0.0, 0.5, 0.0, 0.0, 0.0]","[2.4, 1.0, 1.0, 0.0, 0.5, 0.0, 0.0, 0.0]",35,32,2020-08-12,59,30,0.01592587623338808,8.340000152587889,F
