ticker,peak_cycle_date,bot_cycle_date,peak_pattern,bot_pattern,peak_date,bot_date,peak_hit,bot_hit,all_peak_count,all_bot_count,last_date,peak_difference,bot_difference,ATR_2,current_price,signal
JCO,2020-04-09,2020-07-22,"[10, 21, 27, 45, 58]",[12],"['2020-04-24', '2020-05-11', '2020-05-19', '2020-06-15', '2020-07-02']",['2020-08-07'],"[1.6, 1.0, 0.6, 0.4, 0.2, 0.0, 0.0, 0.0]","[2.4, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",33,34,2020-08-12,86,15,0.005198499668318111,8.390000343322754,F
JDD,2020-06-09,2020-04-15,"[18, 25, 30, 35]","[7, 13, 21, 33, 42, 52, 59, 75]","['2020-07-06', '2020-07-15', '2020-07-22', '2020-07-29']","['2020-04-24', '2020-05-04', '2020-05-14', '2020-06-02', '2020-06-15', '2020-06-29', '2020-07-09', '2020-07-31']","[1.825, 1.0, 0.5, 0.75, 0.25, 0.0, 0.0, 0.0]","[1.625, 0.625, 0.5, 0.125, 0.375, 0.0, 0.0, 0.125]",32,35,2020-08-13,46,84,0.0029307303766684355,8.010000228881836,F
JE,2020-01-03,2019-12-20,"[21, 40, 60, 107, 117, 125, 136]","[6, 28, 45, 59, 99, 109, 118, 132, 140]","['2020-02-04', '2020-03-03', '2020-03-31', '2020-06-08', '2020-06-22', '2020-07-02', '2020-07-20']","['2019-12-31', '2020-02-03', '2020-02-27', '2020-03-18', '2020-05-14', '2020-05-29', '2020-06-11', '2020-07-01', '2020-07-14']","[1.4714285714285713, 0.7142857142857143, 0.42857142857142855, 0.42857142857142855, 0.14285714285714285, 0.2857142857142857, 0.14285714285714285, 0.0]","[1.2444444444444445, 0.0, 0.4444444444444444, 0.2222222222222222, 0.2222222222222222, 0.0, 0.1111111111111111, 0.0]",25,30,2020-08-12,153,161,0.0035073233920815986,0.3400000035762787,F
JEF,2020-06-05,2020-05-22,"[7, 12, 20, 28, 33]","[15, 24, 32, 39, 48]","['2020-06-16', '2020-06-23', '2020-07-06', '2020-07-16', '2020-07-23']","['2020-06-15', '2020-06-26', '2020-07-09', '2020-07-20', '2020-07-31']","[1.82, 1.0, 0.4, 0.2, 0.4, 0.0, 0.2, 0.0]","[1.88, 1.0, 0.8, 0.2, 0.0, 0.6, 0.4, 0.0]",37,35,2020-08-12,47,56,0.01253966904189872,17.809999465942386,F
JELD,2020-03-26,2020-06-25,"[10, 23, 27, 42, 50, 56, 67]",[12],"['2020-04-09', '2020-04-29', '2020-05-05', '2020-05-27', '2020-06-08', '2020-06-16', '2020-07-01']",['2020-07-14'],"[1.3285714285714285, 0.8571428571428571, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.14285714285714285, 0.0, 0.0]","[2.4, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",40,39,2020-08-13,97,34,0.03167257934647151,23.43000030517578,F
JEMD,2020-07-23,2020-04-28,"[8, 12]","[12, 42, 60, 69]","['2020-08-04', '2020-08-10']","['2020-05-14', '2020-06-26', '2020-07-23', '2020-08-05']","[1.4500000000000002, 1.0, 0.5, 0.0, 0.0, 0.5, 0.5, 0.0]","[2.5250000000000004, 0.75, 1.0, 0.25, 0.25, 0.0, 0.5, 0.0]",39,33,2020-08-13,15,75,0.00543851198429901,7.489999771118164,F
JEQ,2020-06-23,2020-05-19,"[5, 15, 21]","[18, 26, 36, 42, 48, 56]","['2020-06-30', '2020-07-15', '2020-07-23']","['2020-06-15', '2020-06-25', '2020-07-10', '2020-07-20', '2020-07-28', '2020-08-07']","[2.3, 1.0, 0.6666666666666666, 0.6666666666666666, 0.3333333333333333, 0.0, 0.0, 0.3333333333333333]","[2.066666666666667, 0.8333333333333334, 0.6666666666666666, 0.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0]",36,38,2020-08-12,35,59,0.004353432770613295,7.800000190734862,F
JFR,2020-04-09,2019-11-21,"[13, 21, 39, 47, 57, 64, 70]","[7, 35, 51, 57, 67, 80, 91, 102, 110, 120, 140, 151, 157, 168]","['2020-04-29', '2020-05-11', '2020-06-05', '2020-06-17', '2020-07-01', '2020-07-13', '2020-07-21']","['2019-12-03', '2020-01-14', '2020-02-06', '2020-02-14', '2020-03-02', '2020-03-19', '2020-04-03', '2020-04-21', '2020-05-01', '2020-05-15', '2020-06-15', '2020-06-30', '2020-07-09', '2020-07-24']","[1.4714285714285715, 0.8571428571428571, 0.42857142857142855, 0.14285714285714285, 0.2857142857142857, 0.14285714285714285, 0.0, 0.14285714285714285]","[1.5999999999999999, 0.0, 0.35714285714285715, 0.35714285714285715, 0.35714285714285715, 0.21428571428571427, 0.14285714285714285, 0.0]",29,32,2020-08-12,86,181,0.0016055509571817612,8.199999809265138,T
JGH,2020-05-12,2020-05-15,"[18, 29, 36, 42]","[20, 30]","['2020-06-08', '2020-06-23', '2020-07-02', '2020-07-13']","['2020-06-15', '2020-06-29']","[1.8499999999999999, 1.0, 0.75, 0.0, 0.25, 0.0, 0.25, 0.0]","[1.5, 1.0, 0.5, 1.0, 0.0, 0.0, 0.0, 0.0]",30,28,2020-08-12,64,61,0.0035830788474175562,14.359999656677244,F
JHAA,2020-07-23,2020-07-15,[7],[15],['2020-08-03'],['2020-08-05'],"[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[2.0999999999999996, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]",33,40,2020-08-12,14,20,0.007613938297649891,9.300000190734863,F
JHB,2020-04-22,2020-06-29,"[5, 14, 21, 70]",[12],"['2020-04-29', '2020-05-12', '2020-05-21', '2020-07-31']",['2020-07-16'],"[2.425, 0.75, 0.25, 0.5, 0.75, 0.0, 0.0, 0.25]","[2.4, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",36,38,2020-08-12,78,31,0.0026508909741100564,9.220000267028807,F
JHG,2020-06-08,2020-05-14,"[11, 21, 36, 41]","[21, 38, 45, 54]","['2020-06-23', '2020-07-08', '2020-07-29', '2020-08-05']","['2020-06-15', '2020-07-09', '2020-07-20', '2020-07-31']","[1.55, 1.0, 0.5, 0.0, 0.25, 0.0, 0.25, 0.0]","[1.775, 1.0, 0.75, 0.25, 0.25, 0.0, 0.0, 0.0]",40,35,2020-08-12,46,62,0.01827069875747423,21.11000061035156,F
JHI,2020-03-31,2019-12-03,"[7, 21, 26, 48, 55, 65, 73, 77]","[6, 60, 73, 84, 91, 95, 104, 112, 133, 142, 150, 159, 167]","['2020-04-09', '2020-04-30', '2020-05-07', '2020-06-09', '2020-06-18', '2020-07-02', '2020-07-15', '2020-07-21']","['2019-12-11', '2020-03-02', '2020-03-19', '2020-04-03', '2020-04-15', '2020-04-21', '2020-05-04', '2020-05-14', '2020-06-15', '2020-06-26', '2020-07-09', '2020-07-22', '2020-08-03']","[1.6, 0.75, 0.25, 0.25, 0.375, 0.125, 0.125, 0.125]","[1.4846153846153847, 0.23076923076923078, 0.38461538461538464, 0.23076923076923078, 0.3076923076923077, 0.15384615384615385, 0.15384615384615385, 0.0]",33,31,2020-08-12,93,174,0.01027144061466474,16.350000381469727,F
JHS,2020-03-04,2020-06-15,"[19, 30, 62, 66, 77, 105, 109]","[9, 21]","['2020-03-31', '2020-04-16', '2020-06-02', '2020-06-08', '2020-06-23', '2020-08-03', '2020-08-07']","['2020-06-26', '2020-07-15']","[1.3714285714285714, 0.42857142857142855, 0.42857142857142855, 0.2857142857142857, 0.2857142857142857, 0.0, 0.0, 0.0]","[2.4, 1.0, 1.0, 0.0, 0.5, 0.0, 0.0, 0.0]",30,29,2020-08-12,112,41,0.004764113895054647,15.300000190734865,F
JHX,2020-06-23,2020-06-11,"[7, 24]","[6, 11, 21, 30, 35]","['2020-07-02', '2020-07-28']","['2020-06-19', '2020-06-26', '2020-07-13', '2020-07-24', '2020-07-31']","[2.45, 1.0, 0.5, 0.0, 0.5, 0.5, 0.5, 0.0]","[2.0, 1.0, 0.6, 0.4, 0.4, 0.0, 0.0, 0.0]",41,41,2020-08-12,35,43,0.023136586433309386,22.78000068664551,F
JHY,2020-06-22,2020-05-27,"[12, 28]","[11, 35, 48]","['2020-07-09', '2020-07-31']","['2020-06-11', '2020-07-16', '2020-08-04']","[2.3, 1.0, 0.5, 0.0, 0.5, 0.0, 0.5, 0.0]","[1.9333333333333333, 1.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0]",27,32,2020-08-12,36,54,0.002223831071461511,9.43000030517578,T
JIH,2020-07-01,2020-04-15,[15],"[7, 12, 18, 38, 42, 51, 57]",['2020-07-23'],"['2020-04-24', '2020-05-01', '2020-05-11', '2020-06-09', '2020-06-15', '2020-06-26', '2020-07-07']","[2.0999999999999996, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[1.7714285714285714, 1.0, 0.7142857142857143, 0.0, 0.2857142857142857, 0.0, 0.14285714285714285, 0.0]",16,16,2020-08-12,29,83,0.003745184043700237,10.050000190734863,F
JILL,2020-06-16,2020-05-05,"[4, 21, 27]","[21, 28, 38, 48, 56, 63]","['2020-06-22', '2020-07-16', '2020-07-24']","['2020-06-04', '2020-06-15', '2020-06-29', '2020-07-14', '2020-07-24', '2020-08-04']","[1.6666666666666665, 1.0, 0.6666666666666666, 0.0, 0.3333333333333333, 0.0, 0.0, 0.0]","[2.333333333333333, 0.6666666666666666, 0.5, 0.0, 0.6666666666666666, 0.3333333333333333, 0.16666666666666666, 0.0]",38,30,2020-08-12,40,69,0.00479505341964488,0.5230000019073486,F
JKS,2020-04-29,2019-03-26,"[7, 15, 27, 49, 57, 70]","[12, 35, 57, 66, 74, 85, 91, 98, 105, 116, 142, 152, 157, 165, 193, 197, 211, 216, 247, 270, 278, 287, 293, 313, 330, 336, 340]","['2020-05-08', '2020-05-20', '2020-06-08', '2020-07-09', '2020-07-21', '2020-08-07']","['2019-04-11', '2019-05-15', '2019-06-17', '2019-06-28', '2019-07-11', '2019-07-26', '2019-08-05', '2019-08-14', '2019-08-23', '2019-09-10', '2019-10-16', '2019-10-30', '2019-11-06', '2019-11-18', '2019-12-30', '2020-01-06', '2020-01-27', '2020-02-03', '2020-03-18', '2020-04-21', '2020-05-01', '2020-05-14', '2020-05-22', '2020-06-22', '2020-07-16', '2020-07-24', '2020-07-30']","[1.9666666666666666, 0.6666666666666666, 0.5, 0.3333333333333333, 0.5, 0.0, 0.0, 0.0]","[1.1851851851851853, 0.07407407407407407, 0.3333333333333333, 0.25925925925925924, 0.2222222222222222, 0.1111111111111111, 0.1111111111111111, 0.0]",33,33,2020-08-13,74,350,0.023317358924352213,21.649999618530273,F
JLL,2020-07-15,2019-08-05,[12],"[8, 15, 35, 42, 62, 71, 84, 91, 95, 112, 120, 124, 131, 142, 159, 168, 179, 190, 196, 217, 225, 234, 254]",['2020-07-31'],"['2019-08-15', '2019-08-26', '2019-09-24', '2019-10-03', '2019-10-31', '2019-11-13', '2019-12-03', '2019-12-12', '2019-12-18', '2020-01-14', '2020-01-27', '2020-01-31', '2020-02-11', '2020-02-27', '2020-03-23', '2020-04-03', '2020-04-21', '2020-05-06', '2020-05-14', '2020-06-15', '2020-06-25', '2020-07-09', '2020-08-06']","[2.4, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[1.5478260869565215, 0.34782608695652173, 0.34782608695652173, 0.2608695652173913, 0.34782608695652173, 0.17391304347826086, 0.13043478260869565, 0.0]",37,36,2020-08-13,21,259,0.1158649763321516,99.5500030517578,F
JLS,2020-07-02,2020-07-16,"[16, 24]","[7, 12]","['2020-07-27', '2020-08-06']","['2020-07-27', '2020-08-03']","[1.6, 1.0, 0.5, 0.0, 0.0, 1.0, 0.5, 0.0]","[2.3, 1.0, 0.5, 0.0, 0.5, 0.0, 0.5, 0.0]",35,45,2020-08-12,28,19,0.009481597398346909,18.799999237060547,F
JMIA,2020-07-09,2020-05-14,"[9, 18]","[10, 21, 41]","['2020-07-22', '2020-08-04']","['2020-05-29', '2020-06-15', '2020-07-14']","[1.4, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.5, 1.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.0]",27,25,2020-08-12,24,62,0.09171542944937194,13.149999618530273,F
JMM,2020-04-09,2020-06-15,"[5, 31, 42, 48, 70, 76]","[7, 14, 30]","['2020-04-17', '2020-05-26', '2020-06-10', '2020-06-18', '2020-07-21', '2020-07-29']","['2020-06-24', '2020-07-06', '2020-07-28']","[1.7666666666666666, 0.8333333333333334, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666]","[2.1666666666666665, 1.0, 0.3333333333333333, 0.3333333333333333, 0.6666666666666666, 0.0, 0.0, 0.0]",38,32,2020-08-12,86,41,0.004608885023419829,6.960000038146973,F
JMP,2020-03-11,2020-06-15,"[9, 21, 31, 47, 56, 72, 98, 102]","[9, 14, 18, 34]","['2020-03-24', '2020-04-09', '2020-04-24', '2020-05-18', '2020-06-01', '2020-06-23', '2020-07-30', '2020-08-05']","['2020-06-26', '2020-07-06', '2020-07-10', '2020-08-03']","[1.7, 0.75, 0.5, 0.0, 0.375, 0.25, 0.125, 0.0]","[1.425, 1.0, 0.5, 0.0, 0.25, 0.0, 0.0, 0.25]",32,33,2020-08-13,108,42,0.004441817692569856,2.829900026321411,F
JNJ,2020-06-19,2020-03-16,"[21, 32]","[5, 33, 42, 50, 56, 63, 72, 80, 96]","['2020-07-21', '2020-08-05']","['2020-03-23', '2020-05-01', '2020-05-14', '2020-05-27', '2020-06-04', '2020-06-15', '2020-06-26', '2020-07-09', '2020-07-31']","[1.95, 1.0, 0.5, 0.0, 0.5, 0.5, 0.0, 0.0]","[1.9777777777777776, 0.0, 0.5555555555555556, 0.3333333333333333, 0.3333333333333333, 0.4444444444444444, 0.2222222222222222, 0.1111111111111111]",42,36,2020-08-12,37,104,0.058180362736717776,149.66000366210938,F
JNPR,2020-05-20,2020-07-08,"[12, 18, 31, 48]",[14],"['2020-06-08', '2020-06-16', '2020-07-06', '2020-07-29']",['2020-07-28'],"[1.6749999999999998, 1.0, 0.75, 0.0, 0.0, 0.25, 0.5, 0.0]","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",36,33,2020-08-12,58,25,0.017958749858912118,25.43000030517578,F
JOE,2020-06-30,2020-05-14,"[14, 21]","[12, 21, 29, 38, 55]","['2020-07-21', '2020-07-30']","['2020-06-02', '2020-06-15', '2020-06-25', '2020-07-09', '2020-08-03']","[2.8, 1.0, 0.5, 0.0, 1.0, 0.0, 0.0, 0.0]","[1.4800000000000002, 0.8, 0.4, 0.2, 0.2, 0.0, 0.2, 0.2]",40,37,2020-08-13,31,63,0.013626675339527671,22.450000762939453,F
JOF,2020-06-23,2020-05-14,[24],"[12, 21, 28, 38, 48, 54]",['2020-07-28'],"['2020-06-02', '2020-06-15', '2020-06-24', '2020-07-09', '2020-07-23', '2020-07-31']","[2.7, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0]","[2.05, 1.0, 0.6666666666666666, 0.0, 0.3333333333333333, 0.16666666666666666, 0.3333333333333333, 0.0]",33,39,2020-08-12,35,62,0.0034523841892609678,7.989999771118164,F
JP,2020-06-24,2019-10-21,"[10, 14, 30]","[48, 85, 105, 115, 126, 134, 144, 154, 168, 183, 195, 201]","['2020-07-09', '2020-07-15', '2020-08-06']","['2019-12-30', '2020-02-24', '2020-03-23', '2020-04-06', '2020-04-22', '2020-05-04', '2020-05-18', '2020-06-02', '2020-06-22', '2020-07-14', '2020-07-30', '2020-08-07']","[1.7333333333333334, 1.0, 0.3333333333333333, 0.6666666666666666, 0.3333333333333333, 0.0, 0.0, 0.0]","[2.0249999999999995, 0.0, 0.6666666666666666, 0.3333333333333333, 0.3333333333333333, 0.25, 0.25, 0.0]",31,29,2020-08-12,34,204,0.006189049170352922,1.7000000476837158,F
JPC,2020-03-31,2020-05-14,"[7, 12, 20, 66]","[21, 41]","['2020-04-09', '2020-04-17', '2020-04-29', '2020-07-06']","['2020-06-15', '2020-07-14']","[1.675, 0.75, 0.5, 0.25, 0.25, 0.0, 0.25, 0.0]","[1.8, 1.0, 0.5, 0.0, 0.5, 0.0, 0.0, 0.0]",29,32,2020-08-13,95,64,nan,8.840100288391113,F
JPI,2020-03-04,2020-05-14,"[16, 30, 39, 48, 68, 77, 85, 96, 105]","[21, 30, 41]","['2020-03-26', '2020-04-16', '2020-04-29', '2020-05-12', '2020-06-10', '2020-06-23', '2020-07-06', '2020-07-21', '2020-08-03']","['2020-06-15', '2020-06-26', '2020-07-14']","[1.6666666666666665, 0.0, 0.5555555555555556, 0.3333333333333333, 0.2222222222222222, 0.3333333333333333, 0.2222222222222222, 0.0]","[1.9, 1.0, 0.6666666666666666, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.0]",35,35,2020-08-13,114,64,nan,22.53499984741211,F
JPM,2020-07-01,2020-05-14,"[9, 14]","[21, 30, 38, 45, 56]","['2020-07-15', '2020-07-22']","['2020-06-15', '2020-06-26', '2020-07-09', '2020-07-20', '2020-08-04']","[1.8, 1.0, 0.5, 0.0, 0.5, 0.0, 0.0, 0.0]","[2.02, 0.8, 0.6, 0.4, 0.4, 0.2, 0.0, 0.0]",38,36,2020-08-12,29,62,0.0851263624357469,102.94000244140624,F
JPS,2020-05-07,2020-05-14,"[21, 30, 40]","[21, 30, 41, 57]","['2020-06-08', '2020-06-19', '2020-07-06']","['2020-06-15', '2020-06-26', '2020-07-14', '2020-08-05']","[2.2333333333333334, 1.0, 0.6666666666666666, 0.6666666666666666, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0]","[1.775, 1.0, 0.75, 0.25, 0.25, 0.0, 0.0, 0.0]",30,31,2020-08-12,67,62,0.0037907796580968147,9.229999542236328,F
JPT,2020-07-16,2020-05-14,[12],"[24, 35, 40, 47, 57]",['2020-08-03'],"['2020-06-18', '2020-07-06', '2020-07-13', '2020-07-22', '2020-08-05']","[2.4, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[1.68, 1.0, 0.4, 0.4, 0.2, 0.4, 0.2, 0.0]",43,38,2020-08-12,19,62,0.009581496264360431,23.33699989318848,F
JQC,2020-06-16,2019-03-07,[12],"[35, 49, 60, 72, 95, 100, 120, 135, 152, 166, 195, 216, 228, 238, 247, 261, 279, 283, 292, 301, 321, 330, 341]",['2020-07-02'],"['2019-04-26', '2019-05-16', '2019-06-03', '2019-06-19', '2019-07-23', '2019-07-30', '2019-08-27', '2019-09-18', '2019-10-11', '2019-10-31', '2019-12-12', '2020-01-14', '2020-01-31', '2020-02-14', '2020-02-28', '2020-03-19', '2020-04-15', '2020-04-21', '2020-05-04', '2020-05-15', '2020-06-15', '2020-06-26', '2020-07-14']","[2.4, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[1.4521739130434783, 0.08695652173913043, 0.4782608695652174, 0.34782608695652173, 0.17391304347826086, 0.17391304347826086, 0.21739130434782608, 0.0]",26,27,2020-08-12,40,362,0.0016146095817514414,6.119999885559082,T
JRI,2020-07-02,2020-06-25,[21],[12],['2020-08-03'],['2020-07-14'],"[3.4, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[2.4, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",37,32,2020-08-12,28,33,0.0047206351537219795,12.59000015258789,F
JRO,2020-06-19,2020-06-29,"[9, 15, 21]","[18, 28]","['2020-07-02', '2020-07-13', '2020-07-21']","['2020-07-24', '2020-08-07']","[2.3, 1.0, 1.0, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.0]","[1.8, 1.0, 0.5, 0.0, 0.5, 0.0, 0.0, 0.0]",29,28,2020-08-13,39,33,nan,8.200099945068361,F
JRS,2020-04-29,2020-07-16,"[7, 27, 45, 53, 63]",[7],"['2020-05-08', '2020-06-08', '2020-07-02', '2020-07-15', '2020-07-29']",['2020-07-27'],"[1.82, 0.8, 0.6, 0.2, 0.4, 0.0, 0.0, 0.0]","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",26,30,2020-08-12,73,19,0.004696491882534468,7.96999979019165,F
JSD,2019-08-23,2020-02-13,"[12, 23, 41, 56, 76, 90, 97, 105, 124, 132, 151, 159, 180, 200, 217, 228]","[10, 24, 35, 46, 50, 54, 64, 84, 93, 104, 115]","['2019-09-11', '2019-09-26', '2019-10-22', '2019-11-12', '2019-12-11', '2020-01-02', '2020-01-13', '2020-01-24', '2020-02-21', '2020-03-04', '2020-03-31', '2020-04-13', '2020-05-12', '2020-06-10', '2020-07-06', '2020-07-21']","['2020-02-28', '2020-03-19', '2020-04-03', '2020-04-21', '2020-04-27', '2020-05-01', '2020-05-15', '2020-06-15', '2020-06-26', '2020-07-14', '2020-07-29']","[1.375, 0.0625, 0.4375, 0.25, 0.1875, 0.125, 0.25, 0.0]","[1.3363636363636364, 0.09090909090909091, 0.36363636363636365, 0.36363636363636365, 0.18181818181818182, 0.2727272727272727, 0.18181818181818182, 0.0]",32,37,2020-08-12,244,125,0.002608929742551763,12.0600004196167,F
JT,2020-05-11,2020-06-15,"[12, 23, 50, 60]","[14, 21, 28]","['2020-05-28', '2020-06-12', '2020-07-22', '2020-08-05']","['2020-07-06', '2020-07-15', '2020-07-24']","[1.65, 1.0, 0.5, 0.5, 0.0, 0.0, 0.5, 0.0]","[2.6, 1.0, 0.3333333333333333, 0.0, 1.0, 0.0, 0.0, 0.0]",34,30,2020-08-13,66,42,0.001972080824366296,0.5900999903678894,T
JTA,2020-05-11,2020-05-14,"[30, 36, 45, 49]","[21, 30, 41, 49, 54]","['2020-06-23', '2020-07-01', '2020-07-15', '2020-07-21']","['2020-06-15', '2020-06-26', '2020-07-14', '2020-07-24', '2020-07-31']","[2.15, 0.75, 0.75, 0.5, 0.25, 0.0, 0.25, 0.0]","[1.82, 0.8, 0.6, 0.2, 0.4, 0.0, 0.0, 0.0]",33,32,2020-08-12,65,62,0.004227770094544849,8.529999732971191,F
JTD,2020-02-20,2020-02-28,"[25, 35, 40, 48, 75, 84, 94, 105, 111]","[14, 24, 36, 45, 53, 74, 84, 91, 103, 107]","['2020-03-26', '2020-04-09', '2020-04-17', '2020-04-29', '2020-06-08', '2020-06-19', '2020-07-06', '2020-07-21', '2020-07-29']","['2020-03-19', '2020-04-02', '2020-04-21', '2020-05-04', '2020-05-14', '2020-06-15', '2020-06-29', '2020-07-09', '2020-07-27', '2020-07-31']","[2.011111111111111, 0.0, 0.5555555555555556, 0.5555555555555556, 0.3333333333333333, 0.2222222222222222, 0.2222222222222222, 0.0]","[1.48, 0.0, 0.4, 0.1, 0.3, 0.1, 0.3, 0.0]",32,34,2020-08-12,121,115,0.005993434147852355,13.399999618530273,F
JW-A,2020-07-16,2020-06-25,[7],"[12, 20, 30]",['2020-07-27'],"['2020-07-14', '2020-07-24', '2020-08-07']","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[1.7999999999999998, 1.0, 0.6666666666666666, 0.6666666666666666, 0.0, 0.0, 0.3333333333333333, 0.0]",45,39,2020-08-12,19,33,0.028406526368309433,34.47999954223633,F
JW-B,2020-06-16,2020-04-01,"[12, 30]","[9, 21, 31, 60, 77, 84, 88]","['2020-07-02', '2020-07-29']","['2020-04-15', '2020-05-01', '2020-05-15', '2020-06-26', '2020-07-22', '2020-07-31', '2020-08-06']","[2.25, 1.0, 1.0, 0.5, 0.0, 0.0, 0.5, 0.0]","[2.1142857142857143, 0.7142857142857143, 0.5714285714285714, 0.14285714285714285, 0.42857142857142855, 0.14285714285714285, 0.2857142857142857, 0.0]",33,31,2020-08-12,40,92,0.04068294812031599,34.72999954223633,F
JWN,2020-06-05,2020-06-26,"[7, 18, 28]","[7, 11, 15, 24]","['2020-06-16', '2020-07-01', '2020-07-16']","['2020-07-08', '2020-07-14', '2020-07-20', '2020-07-31']","[1.9333333333333331, 1.0, 0.3333333333333333, 0.0, 0.6666666666666666, 0.0, 0.0, 0.0]","[1.8, 1.0, 0.5, 0.25, 0.25, 0.25, 0.25, 0.0]",39,46,2020-08-12,47,32,0.020850508381916436,16.899999618530273,F
K,2020-07-06,2020-07-22,"[7, 18]",[7],"['2020-07-15', '2020-07-30']",['2020-07-31'],"[1.8, 1.0, 0.5, 0.0, 0.5, 0.0, 0.0, 0.0]","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",40,36,2020-08-13,28,16,0.030978962247191662,69.01999664306639,F
KAI,2020-06-16,2020-02-13,"[24, 28]","[24, 35, 42, 46, 55, 63, 73, 84, 93, 115]","['2020-07-21', '2020-07-27']","['2020-03-19', '2020-04-03', '2020-04-15', '2020-04-21', '2020-05-04', '2020-05-14', '2020-05-29', '2020-06-15', '2020-06-26', '2020-07-29']","[2.45, 1.0, 0.5, 0.0, 0.5, 0.5, 0.5, 0.0]","[1.89, 0.0, 0.5, 0.3, 0.4, 0.1, 0.2, 0.1]",36,40,2020-08-12,40,125,0.09991150685409243,116.98999786376952,F
KAMN,2020-07-01,2020-05-06,"[9, 15]","[6, 27, 35, 44, 51, 60]","['2020-07-15', '2020-07-23']","['2020-05-14', '2020-06-15', '2020-06-25', '2020-07-09', '2020-07-20', '2020-07-31']","[1.75, 1.0, 1.0, 0.5, 0.0, 0.0, 0.0, 0.0]","[1.7, 0.8333333333333334, 0.6666666666666666, 0.3333333333333333, 0.16666666666666666, 0.0, 0.16666666666666666, 0.0]",40,35,2020-08-12,29,68,0.04447590996811002,47.65999984741211,F
KAR,2020-07-16,2019-08-23,[5],"[52, 70, 75, 84, 96, 111, 129, 146, 154, 165, 182, 201, 212, 220]",['2020-07-23'],"['2019-11-06', '2019-12-03', '2019-12-10', '2019-12-23', '2020-01-10', '2020-02-03', '2020-02-28', '2020-03-24', '2020-04-03', '2020-04-21', '2020-05-14', '2020-06-11', '2020-06-26', '2020-07-09']","[1.4, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]","[1.5357142857142856, 0.0, 0.5, 0.2857142857142857, 0.2857142857142857, 0.07142857142857142, 0.14285714285714285, 0.0]",38,27,2020-08-12,19,244,0.017055265249755657,17.84000015258789,F
KB,2020-06-19,2019-06-25,"[10, 21, 27]","[9, 35, 42, 60, 70, 75, 85, 90, 99, 112, 136, 153, 171, 187, 196, 207, 224, 230, 245, 253, 263, 273, 277]","['2020-07-06', '2020-07-21', '2020-07-29']","['2019-07-09', '2019-08-14', '2019-08-23', '2019-09-19', '2019-10-03', '2019-10-10', '2019-10-24', '2019-10-31', '2019-11-13', '2019-12-03', '2020-01-08', '2020-02-03', '2020-02-28', '2020-03-23', '2020-04-03', '2020-04-21', '2020-05-14', '2020-05-22', '2020-06-15', '2020-06-25', '2020-07-10', '2020-07-24', '2020-07-30']","[1.9, 1.0, 0.6666666666666666, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.0]","[1.5608695652173912, 0.08695652173913043, 0.43478260869565216, 0.34782608695652173, 0.34782608695652173, 0.13043478260869565, 0.043478260869565216, 0.0]",38,36,2020-08-12,37,286,0.02717667298785486,34.470001220703125,F
