,ticker,peak_cycle_date,bot_cycle_date,peak_pattern,bot_pattern,peak_date,bot_date,peak_hit,bot_hit,all_peak_count,all_bot_count,last_date,peak_difference,bot_difference,ATR_2,current_price,signal
744,0886.HK,2020-03-02,2020-06-04,"[21, 28, 41, 60, 72, 77, 87, 100, 105]","[14, 18, 35]","['2020-03-31', '2020-04-09', '2020-05-04', '2020-05-29', '2020-06-16', '2020-06-23', '2020-07-09', '2020-07-28', '2020-08-04']","['2020-06-24', '2020-07-02', '2020-07-27']","[2.0444444444444443, 0.0, 0.5555555555555556, 0.3333333333333333, 0.4444444444444444, 0.1111111111111111, 0.2222222222222222, 0.0]","[2.1666666666666665, 1.0, 0.3333333333333333, 0.3333333333333333, 0.6666666666666666, 0.0, 0.0, 0.0]",30,30,2020-08-13,112,48,0.00033877654381630725,0.12999999523162842,F
745,0887.HK,2020-04-28,2019-05-06,"[21, 55]","[5, 39, 63, 69, 77, 84, 89, 94, 107, 115, 132, 139, 152, 168, 185, 190, 195, 218, 241, 261, 270, 287]","['2020-05-29', '2020-07-20']","['2019-05-14', '2019-07-03', '2019-08-06', '2019-08-14', '2019-08-26', '2019-09-04', '2019-09-11', '2019-09-18', '2019-10-09', '2019-10-21', '2019-11-13', '2019-11-22', '2019-12-11', '2020-01-07', '2020-02-03', '2020-02-10', '2020-02-17', '2020-03-19', '2020-04-23', '2020-05-25', '2020-06-05', '2020-07-02']","[2.3, 0.5, 0.5, 0.5, 0.5, 0.0, 0.0, 0.5]","[1.3818181818181818, 0.18181818181818182, 0.4090909090909091, 0.2727272727272727, 0.22727272727272727, 0.09090909090909091, 0.13636363636363635, 0.09090909090909091]",29,27,2020-08-13,73,317,9.22795955842293e-05,0.1120000034570694,F
746,0888.HK,2020-04-28,2020-05-04,"[21, 40, 45, 67]","[14, 30]","['2020-05-29', '2020-06-26', '2020-07-06', '2020-08-05']","['2020-05-22', '2020-06-15']","[1.7249999999999999, 1.0, 0.5, 0.5, 0.25, 0.25, 0.0, 0.0]","[2.15, 1.0, 0.5, 0.5, 0.5, 0.0, 0.0, 0.0]",29,19,2020-08-13,73,71,0.0003778869149623664,0.2949999868869781,F
747,0889.HK,2020-03-26,2019-04-24,"[42, 49]","[32, 48, 59, 63, 70, 77, 95, 164, 172, 178, 210, 225, 240, 255, 263, 267, 272, 276, 298]","['2020-05-29', '2020-06-09']","['2019-06-12', '2019-07-05', '2019-07-22', '2019-07-26', '2019-08-06', '2019-08-15', '2019-09-10', '2019-12-18', '2020-01-02', '2020-01-10', '2020-02-27', '2020-03-19', '2020-04-09', '2020-05-06', '2020-05-18', '2020-05-22', '2020-05-29', '2020-06-04', '2020-07-08']","[2.7, 0.5, 0.5, 0.0, 1.0, 0.0, 0.0, 0.0]","[1.3684210526315788, 0.0, 0.42105263157894735, 0.3157894736842105, 0.21052631578947367, 0.21052631578947367, 0.15789473684210525, 0.0]",10,23,2020-08-13,94,324,0.0009077597076980256,0.5600000023841858,F
748,0891.HK,2020-05-13,2020-05-12,"[33, 42, 49, 56, 60]","[24, 28, 39, 48, 57]","['2020-06-30', '2020-07-14', '2020-07-23', '2020-08-03', '2020-08-07']","['2020-06-15', '2020-06-19', '2020-07-08', '2020-07-21', '2020-08-03']","[2.44, 0.6, 0.6, 0.2, 0.6, 0.2, 0.2, 0.0]","[2.08, 1.0, 0.8, 0.0, 0.2, 0.4, 0.4, 0.0]",28,26,2020-08-13,64,65,0.00046385772959583484,0.11299999803304672,F
749,0893.HK,2020-07-28,2019-11-28,[7],"[16, 21, 29, 49, 54, 75, 80, 84, 97, 118, 144, 155, 161]",['2020-08-06'],"['2019-12-20', '2019-12-31', '2020-01-13', '2020-02-12', '2020-02-19', '2020-03-19', '2020-03-26', '2020-04-01', '2020-04-22', '2020-05-25', '2020-07-02', '2020-07-17', '2020-07-27']","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[1.4615384615384617, 0.0, 0.38461538461538464, 0.23076923076923078, 0.3076923076923077, 0.23076923076923078, 0.15384615384615385, 0.0]",35,28,2020-08-13,12,174,0.0003065774619914423,0.13099999725818634,F
750,0894.HK,2020-06-23,2020-06-19,"[7, 20, 30]","[7, 20]","['2020-07-06', '2020-07-23', '2020-08-06']","['2020-07-02', '2020-07-21']","[1.7333333333333334, 1.0, 0.3333333333333333, 0.6666666666666666, 0.3333333333333333, 0.0, 0.0, 0.0]","[1.55, 1.0, 0.0, 0.5, 0.5, 0.0, 0.0, 0.0]",27,28,2020-08-13,35,37,0.0008751584261251529,0.3400000035762787,F
753,0897.HK,2020-06-01,2020-02-24,"[7, 18, 36]","[18, 30, 42, 61, 69, 101]","['2020-06-10', '2020-06-26', '2020-07-23']","['2020-03-19', '2020-04-06', '2020-04-24', '2020-05-25', '2020-06-04', '2020-07-22']","[1.9999999999999998, 1.0, 0.6666666666666666, 0.0, 0.3333333333333333, 0.0, 0.3333333333333333, 0.0]","[1.4166666666666665, 0.8333333333333334, 0.6666666666666666, 0.16666666666666666, 0.16666666666666666, 0.0, 0.0, 0.0]",27,28,2020-08-13,51,117,0.0005110544765486053,0.25999999046325684,F
754,0898.HK,2019-05-06,2020-05-27,"[80, 138, 175, 189, 219, 227, 312]","[5, 30, 48]","['2019-08-29', '2019-11-21', '2020-01-16', '2020-02-07', '2020-03-20', '2020-04-01', '2020-08-06']","['2020-06-03', '2020-07-10', '2020-08-05']","[1.714285714285714, 0.14285714285714285, 0.5714285714285714, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.14285714285714285, 0.0]","[2.0666666666666664, 1.0, 0.6666666666666666, 0.6666666666666666, 0.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",11,21,2020-08-13,317,54,0.0005610900005513018,0.2800000011920929,F
755,0899.HK,2020-05-20,2020-07-08,"[28, 51, 55]","[8, 12]","['2020-06-30', '2020-08-03', '2020-08-07']","['2020-07-20', '2020-07-24']","[1.5999999999999999, 0.6666666666666666, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.3333333333333333]","[1.4500000000000002, 1.0, 0.5, 0.0, 0.0, 0.5, 0.5, 0.0]",30,35,2020-08-13,59,26,0.00018599448609927691,0.035999998450279236,F
757,0901.HK,2020-06-22,2020-06-09,[15],[35],['2020-07-15'],['2020-07-30'],"[2.0999999999999996, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[2.9, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0]",26,24,2020-08-13,36,45,0.0003951066563958092,0.059999998658895486,F
759,0904.HK,2020-02-27,2020-07-14,"[5, 13, 42, 56, 67, 75, 79, 108]",[15],"['2020-03-05', '2020-03-17', '2020-04-29', '2020-05-21', '2020-06-05', '2020-06-17', '2020-06-23', '2020-08-05']",['2020-08-04'],"[1.5375, 0.625, 0.375, 0.25, 0.25, 0.125, 0.125, 0.25]","[2.0999999999999996, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]",26,40,2020-08-13,114,22,0.0004210103278181842,0.1080000028014183,F
760,0905.HK,2019-07-31,2020-05-14,"[49, 138, 157, 189, 203, 240]",[15],"['2019-10-10', '2020-02-19', '2020-03-17', '2020-05-06', '2020-05-26', '2020-07-20']",['2020-06-04'],"[1.9666666666666668, 0.16666666666666666, 0.5, 0.16666666666666666, 0.5, 0.16666666666666666, 0.16666666666666666, 0.0]","[2.0999999999999996, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]",12,22,2020-08-13,258,63,0.00018334678348255382,0.08100000023841858,F
762,0907.HK,2020-02-26,2020-04-06,"[35, 60, 69, 94]","[6, 14, 28, 40, 57, 66]","['2020-04-17', '2020-05-26', '2020-06-08', '2020-07-15']","['2020-04-16', '2020-04-28', '2020-05-20', '2020-06-05', '2020-07-02', '2020-07-15']","[1.7999999999999998, 0.5, 0.5, 0.5, 0.25, 0.0, 0.25, 0.0]","[1.5999999999999999, 0.8333333333333334, 0.5, 0.16666666666666666, 0.3333333333333333, 0.16666666666666666, 0.0, 0.0]",19,26,2020-08-13,115,87,0.000383949558016117,0.10199999809265137,F
764,0910.HK,2020-06-04,2020-06-01,"[14, 28, 36, 45]","[14, 20, 30, 48]","['2020-06-24', '2020-07-16', '2020-07-28', '2020-08-10']","['2020-06-19', '2020-06-30', '2020-07-15', '2020-08-10']","[2.225, 1.0, 0.5, 0.25, 0.5, 0.0, 0.25, 0.0]","[1.9749999999999999, 1.0, 0.5, 0.5, 0.25, 0.25, 0.25, 0.0]",23,23,2020-08-13,48,51,0.0010857670628841088,0.550000011920929,F
765,0911.HK,2020-06-10,2020-04-07,"[9, 20, 36]","[8, 36, 40, 45, 70]","['2020-06-23', '2020-07-10', '2020-08-03']","['2020-04-21', '2020-06-02', '2020-06-08', '2020-06-15', '2020-07-22']","[1.5666666666666667, 1.0, 0.6666666666666666, 0.3333333333333333, 0.0, 0.0, 0.3333333333333333, 0.0]","[1.78, 0.8, 0.4, 0.6, 0.2, 0.4, 0.2, 0.0]",37,31,2020-08-13,44,86,0.00019302025508374475,0.119999997317791,F
767,0913.HK,2020-06-09,2020-02-28,[42],"[22, 30, 48, 56, 60, 66, 76, 110]",['2020-08-10'],"['2020-03-31', '2020-04-14', '2020-05-12', '2020-05-22', '2020-05-28', '2020-06-05', '2020-06-19', '2020-08-10']","[3.4, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[1.5624999999999998, 0.625, 0.5, 0.375, 0.125, 0.25, 0.25, 0.0]",34,32,2020-08-13,45,113,0.00044192447179553933,0.14499999582767487,F
769,0915.HK,2020-05-12,2020-04-28,"[7, 36]","[15, 21, 34, 43, 60]","['2020-05-21', '2020-07-03']","['2020-05-21', '2020-05-29', '2020-06-17', '2020-07-02', '2020-07-27']","[2.3, 1.0, 0.5, 0.0, 0.5, 0.0, 0.5, 0.0]","[1.9000000000000001, 1.0, 0.6, 0.4, 0.2, 0.0, 0.2, 0.2]",30,27,2020-08-13,65,73,0.0004734589849569823,0.0729999989271164,F
771,0918.HK,2019-01-07,2019-01-28,[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",1,1,2020-08-12,394,379,1.7263040894140927e-14,0.20100000500679016,F
772,0919.HK,2020-06-29,2020-06-23,[21],"[7, 14]",['2020-07-29'],"['2020-07-06', '2020-07-15']","[3.4, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",32,43,2020-08-13,32,35,0.0006607563582341838,0.1340000033378601,F
774,0922.HK,2020-06-19,2020-04-02,"[21, 31]","[10, 36, 49, 56, 60, 66, 80, 86]","['2020-07-22', '2020-08-05']","['2020-04-20', '2020-05-28', '2020-06-16', '2020-06-26', '2020-07-03', '2020-07-13', '2020-07-31', '2020-08-10']","[1.8, 1.0, 0.5, 0.0, 0.5, 0.0, 0.0, 0.0]","[1.6624999999999999, 0.625, 0.375, 0.375, 0.25, 0.25, 0.25, 0.0]",36,29,2020-08-13,37,89,0.0003278911503690449,0.1289999932050705,F
775,0923.HK,2020-07-07,2020-03-25,"[6, 17, 21]","[5, 21, 28, 35, 49, 53, 66]","['2020-07-15', '2020-07-30', '2020-08-05']","['2020-04-01', '2020-04-27', '2020-05-08', '2020-05-19', '2020-06-08', '2020-06-12', '2020-07-03']","[1.6666666666666665, 1.0, 0.6666666666666666, 0.0, 0.3333333333333333, 0.0, 0.0, 0.0]","[1.8999999999999997, 0.7142857142857143, 0.2857142857142857, 0.2857142857142857, 0.5714285714285714, 0.0, 0.0, 0.14285714285714285]",34,33,2020-08-13,27,95,0.0002108565929828673,0.04399999976158142,F
776,0924.HK,2020-07-03,2020-06-18,"[15, 21]","[7, 18]","['2020-07-24', '2020-08-03']","['2020-06-30', '2020-07-16']","[2.75, 1.0, 1.0, 0.5, 0.5, 0.0, 0.0, 0.0]","[1.8, 1.0, 0.5, 0.0, 0.5, 0.0, 0.0, 0.0]",19,19,2020-08-13,29,38,0.0013053001147824918,0.4399999976158142,F
777,0925.HK,2020-04-14,2020-06-29,"[10, 28, 42, 72]","[14, 21]","['2020-04-28', '2020-05-26', '2020-06-15', '2020-07-29']","['2020-07-20', '2020-07-29']","[2.3000000000000003, 1.0, 0.5, 0.25, 0.5, 0.25, 0.25, 0.0]","[2.8, 1.0, 0.5, 0.0, 1.0, 0.0, 0.0, 0.0]",26,34,2020-08-13,83,32,0.0001458402888972258,0.09700000286102296,F
778,0926.HK,2019-03-01,2019-10-14,"[28, 35, 49, 66, 72, 130, 151, 169, 192, 196, 261, 274, 308, 324, 332, 341, 351]","[84, 108, 112, 125, 155, 177, 204]","['2019-04-11', '2019-04-24', '2019-05-16', '2019-06-11', '2019-06-19', '2019-09-10', '2019-10-11', '2019-11-06', '2019-12-09', '2019-12-13', '2020-03-20', '2020-04-08', '2020-06-01', '2020-06-23', '2020-07-07', '2020-07-20', '2020-08-03']","['2020-02-14', '2020-03-19', '2020-03-25', '2020-04-15', '2020-05-29', '2020-07-02', '2020-08-10']","[1.3058823529411767, 0.0, 0.35294117647058826, 0.11764705882352941, 0.29411764705882354, 0.11764705882352941, 0.17647058823529413, 0.0]","[1.9857142857142858, 0.2857142857142857, 0.5714285714285714, 0.2857142857142857, 0.2857142857142857, 0.14285714285714285, 0.42857142857142855, 0.0]",21,15,2020-08-13,359,207,0.00047828803188599016,0.3149999976158142,F
779,0927.HK,2019-05-16,2020-01-09,"[14, 24, 59, 70, 86, 103, 113, 132, 159, 168, 215, 225, 245, 249, 272, 298]","[12, 48, 56, 63, 72, 100, 108, 126, 132, 141]","['2019-06-05', '2019-06-20', '2019-08-09', '2019-08-26', '2019-09-17', '2019-10-14', '2019-10-28', '2019-11-22', '2020-01-03', '2020-01-16', '2020-03-25', '2020-04-08', '2020-05-12', '2020-05-18', '2020-06-18', '2020-07-28']","['2020-01-29', '2020-03-19', '2020-03-31', '2020-04-09', '2020-04-24', '2020-06-05', '2020-06-17', '2020-07-15', '2020-07-23', '2020-08-05']","[1.3937499999999998, 0.125, 0.375, 0.25, 0.25, 0.1875, 0.1875, 0.0]","[2.2199999999999998, 0.0, 0.8, 0.1, 0.3, 0.3, 0.5, 0.0]",24,33,2020-08-13,310,147,0.0017766948903010984,0.8500000238418579,F
780,0928.HK,2019-12-06,2019-12-16,"[6, 12, 24, 35, 42, 60, 85, 100, 130, 136, 146]","[12, 63, 149, 157]","['2019-12-16', '2019-12-24', '2020-01-14', '2020-01-31', '2020-02-11', '2020-03-06', '2020-04-14', '2020-05-07', '2020-06-18', '2020-06-29', '2020-07-14']","['2020-01-06', '2020-03-19', '2020-07-27', '2020-08-06']","[1.5727272727272728, 0.09090909090909091, 0.45454545454545453, 0.45454545454545453, 0.18181818181818182, 0.18181818181818182, 0.2727272727272727, 0.0]","[1.4, 0.25, 0.5, 0.0, 0.25, 0.0, 0.25, 0.0]",22,15,2020-08-13,168,162,0.00011830282511566985,0.03999999910593033,F
781,0929.HK,2019-02-15,2020-06-15,"[12, 16, 35, 40, 106, 126, 133, 161, 166, 170, 195, 199, 210, 214, 239, 245, 293, 297, 324, 333, 364]","[29, 35]","['2019-03-05', '2019-03-11', '2019-04-08', '2019-04-15', '2019-07-24', '2019-08-21', '2019-08-30', '2019-10-11', '2019-10-18', '2019-10-24', '2019-11-28', '2019-12-04', '2019-12-19', '2019-12-27', '2020-02-05', '2020-02-13', '2020-04-23', '2020-04-29', '2020-06-09', '2020-06-22', '2020-08-06']","['2020-07-28', '2020-08-05']","[1.4095238095238094, 0.09523809523809523, 0.3333333333333333, 0.2857142857142857, 0.3333333333333333, 0.09523809523809523, 0.09523809523809523, 0.0]","[1.55, 1.0, 0.0, 0.5, 0.5, 0.0, 0.0, 0.0]",25,30,2020-08-13,369,41,0.001413690148702324,0.6499999761581421,F
782,0931.HK,2020-05-08,2020-06-15,"[13, 36]","[9, 21, 36]","['2020-05-27', '2020-06-30']","['2020-06-29', '2020-07-16', '2020-08-06']","[1.55, 1.0, 0.5, 0.0, 0.0, 0.0, 0.5, 0.5]","[2.4, 1.0, 1.0, 0.0, 0.3333333333333333, 0.0, 0.3333333333333333, 0.0]",22,26,2020-08-13,67,41,0.0005272645517461683,0.2700000107288361,F
783,0932.HK,2020-06-23,2020-07-03,"[15, 23, 28]","[9, 15]","['2020-07-16', '2020-07-28', '2020-08-04']","['2020-07-16', '2020-07-24']","[1.5, 1.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.0]","[1.75, 1.0, 1.0, 0.5, 0.0, 0.0, 0.0, 0.0]",23,28,2020-08-13,35,29,0.000424863102944,0.19699999690055847,F
785,0935.HK,2020-02-19,2020-03-24,"[6, 24, 40, 45, 63, 97, 114]","[48, 69, 77]","['2020-02-27', '2020-03-24', '2020-04-17', '2020-04-24', '2020-05-22', '2020-07-13', '2020-08-05']","['2020-06-04', '2020-07-07', '2020-07-17']","[1.7142857142857142, 0.7142857142857143, 0.7142857142857143, 0.2857142857142857, 0.14285714285714285, 0.2857142857142857, 0.14285714285714285, 0.0]","[2.033333333333333, 0.6666666666666666, 0.6666666666666666, 0.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0]",21,19,2020-08-13,120,96,0.0011318746125095966,0.4950000047683716,F
786,0936.HK,2020-06-18,2019-10-03,"[5, 30]","[4, 9, 56, 76, 81, 87, 91, 102, 126, 132, 149, 157, 161, 168, 177, 190, 196, 207]","['2020-06-26', '2020-08-03']","['2019-10-10', '2019-10-17', '2019-12-23', '2020-01-23', '2020-02-03', '2020-02-11', '2020-02-17', '2020-03-03', '2020-04-06', '2020-04-16', '2020-05-13', '2020-05-25', '2020-05-29', '2020-06-09', '2020-06-22', '2020-07-13', '2020-07-21', '2020-08-05']","[1.75, 1.0, 0.5, 1.0, 0.0, 0.0, 0.0, 0.5]","[1.4722222222222223, 0.1111111111111111, 0.5, 0.05555555555555555, 0.3333333333333333, 0.1111111111111111, 0.1111111111111111, 0.0]",24,30,2020-08-13,38,213,0.0011930646563061646,0.5600000023841858,F
787,0938.HK,2020-06-30,2020-05-28,"[7, 21]","[21, 28, 40, 45]","['2020-07-10', '2020-07-30']","['2020-06-29', '2020-07-09', '2020-07-27', '2020-08-03']","[2.8, 1.0, 0.5, 0.0, 1.0, 0.0, 0.0, 0.0]","[2.225, 1.0, 0.5, 0.5, 0.5, 0.25, 0.0, 0.0]",28,39,2020-08-13,31,53,0.0009631922780064356,0.44999998807907104,F
790,0943.HK,2020-07-15,2020-03-31,[14],"[8, 25, 30, 39, 48, 56, 63, 79, 85]",['2020-08-04'],"['2020-04-14', '2020-05-11', '2020-05-18', '2020-05-29', '2020-06-11', '2020-06-23', '2020-07-06', '2020-07-28', '2020-08-05']","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[1.4222222222222223, 0.0, 0.4444444444444444, 0.3333333333333333, 0.2222222222222222, 0.3333333333333333, 0.1111111111111111, 0.0]",41,36,2020-08-13,21,91,0.00031373349021007583,0.08500000089406967,F
792,0947.HK,2020-07-09,2020-04-22,"[17, 21]","[7, 25, 57, 63, 72]","['2020-08-03', '2020-08-07']","['2020-05-05', '2020-05-29', '2020-07-16', '2020-07-24', '2020-08-06']","[1.8, 1.0, 0.5, 0.0, 0.5, 0.0, 0.0, 0.0]","[2.08, 0.8, 0.6, 0.2, 0.4, 0.2, 0.2, 0.0]",31,30,2020-08-13,25,77,0.0013962437882592753,0.8100000023841858,F
796,0952.HK,2020-06-10,2020-07-30,"[15, 35]",[6],"['2020-07-03', '2020-07-31']",['2020-08-07'],"[2.5, 1.0, 0.5, 1.0, 0.5, 0.0, 0.0, 0.0]","[1.4, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",33,33,2020-08-13,44,10,0.0007379321263456612,0.2450000047683716,F
797,0953.HK,2020-06-29,2020-06-01,"[10, 21]","[14, 18]","['2020-07-14', '2020-07-29']","['2020-06-19', '2020-06-26']","[2.15, 1.0, 0.5, 0.5, 0.5, 0.0, 0.0, 0.0]","[1.8, 1.0, 0.5, 0.0, 0.5, 0.0, 0.0, 0.0]",35,31,2020-08-13,32,51,0.00012148006412089423,0.12399999797344208,F
798,0954.HK,2020-05-26,2020-07-08,"[15, 49]",[12],"['2020-06-16', '2020-08-05']",['2020-07-24'],"[2.05, 0.5, 0.5, 0.5, 0.5, 0.0, 0.0, 0.0]","[2.4, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",23,26,2020-08-13,55,26,0.0014442285435176429,0.6399999856948853,F
800,0959.HK,2020-05-21,2020-05-26,"[7, 21, 36]","[7, 15, 21, 28, 32, 40, 46]","['2020-06-01', '2020-06-19', '2020-07-14']","['2020-06-04', '2020-06-16', '2020-06-24', '2020-07-07', '2020-07-13', '2020-07-23', '2020-07-31']","[2.6666666666666665, 1.0, 0.6666666666666666, 0.0, 0.6666666666666666, 0.0, 0.3333333333333333, 0.0]","[1.6857142857142855, 1.0, 0.2857142857142857, 0.2857142857142857, 0.42857142857142855, 0.2857142857142857, 0.0, 0.0]",39,30,2020-08-13,58,55,0.00015240811158968558,0.050999999046325684,F
804,0969.HK,2020-03-12,2020-06-17,"[30, 43, 56, 60, 66, 79]","[4, 21, 31, 35]","['2020-04-27', '2020-05-18', '2020-06-04', '2020-06-10', '2020-06-18', '2020-07-09']","['2020-06-23', '2020-07-20', '2020-08-03', '2020-08-07']","[1.4833333333333334, 0.5, 0.5, 0.3333333333333333, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.0]","[1.675, 1.0, 0.25, 0.25, 0.5, 0.0, 0.0, 0.0]",29,41,2020-08-13,104,39,0.00020781640750277606,0.05400000140070915,F
805,0970.HK,2020-07-10,2020-05-29,[7],"[6, 35]",['2020-07-21'],"['2020-06-08', '2020-07-21']","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[2.15, 1.0, 0.5, 0.5, 0.5, 0.0, 0.0, 0.0]",23,30,2020-08-13,24,52,0.0012503537094794444,0.2750000059604645,F
808,0975.HK,2020-05-08,2019-09-19,"[6, 21, 34, 42, 50, 59]","[34, 38, 49, 60, 90, 98, 104, 112, 144, 175, 193, 198]","['2020-05-18', '2020-06-08', '2020-06-26', '2020-07-09', '2020-07-21', '2020-08-03']","['2019-11-08', '2019-11-14', '2019-11-29', '2019-12-16', '2020-02-03', '2020-02-13', '2020-02-21', '2020-03-04', '2020-04-21', '2020-06-05', '2020-07-03', '2020-07-10']","[1.633333333333333, 0.8333333333333334, 0.5, 0.16666666666666666, 0.3333333333333333, 0.0, 0.0, 0.16666666666666666]","[1.5416666666666667, 0.08333333333333333, 0.3333333333333333, 0.25, 0.3333333333333333, 0.25, 0.16666666666666666, 0.08333333333333333]",29,27,2020-08-13,67,222,0.0014042354793328926,0.4550000131130218,F
809,0976.HK,2020-01-20,2020-05-26,"[7, 15, 24, 31, 55, 71, 78, 84, 95, 105, 113, 119, 123, 128, 132]","[35, 42, 48]","['2020-01-31', '2020-02-12', '2020-02-25', '2020-03-05', '2020-04-08', '2020-05-06', '2020-05-15', '2020-05-25', '2020-06-09', '2020-06-23', '2020-07-07', '2020-07-15', '2020-07-21', '2020-07-28', '2020-08-03']","['2020-07-16', '2020-07-27', '2020-08-04']","[1.58, 0.13333333333333333, 0.4666666666666667, 0.26666666666666666, 0.26666666666666666, 0.13333333333333333, 0.2, 0.06666666666666667]","[3.0, 1.0, 0.6666666666666666, 0.3333333333333333, 0.6666666666666666, 0.3333333333333333, 0.3333333333333333, 0.0]",36,27,2020-08-13,140,55,0.0008532829792567923,0.2899999916553497,F
811,0979.HK,2020-05-19,2020-06-05,"[26, 42]","[21, 25]","['2020-06-24', '2020-07-20']","['2020-07-08', '2020-07-14']","[1.8, 1.0, 0.5, 0.0, 0.5, 0.0, 0.0, 0.0]","[2.15, 1.0, 0.5, 0.5, 0.5, 0.0, 0.0, 0.0]",30,33,2020-08-13,60,47,0.00061218959083918,0.23199999332427976,F
814,0982.HK,2020-04-17,2020-03-27,"[12, 39, 43, 50, 56, 60, 70]","[5, 15, 25, 36, 40, 47, 60]","['2020-05-07', '2020-06-15', '2020-06-19', '2020-07-02', '2020-07-10', '2020-07-16', '2020-07-30']","['2020-04-03', '2020-04-21', '2020-05-07', '2020-05-22', '2020-05-28', '2020-06-08', '2020-06-26']","[1.8571428571428572, 0.7142857142857143, 0.42857142857142855, 0.42857142857142855, 0.2857142857142857, 0.14285714285714285, 0.2857142857142857, 0.0]","[1.614285714285714, 1.0, 0.42857142857142855, 0.7142857142857143, 0.0, 0.14285714285714285, 0.2857142857142857, 0.14285714285714285]",33,30,2020-08-13,80,93,0.0006013314548300459,0.2300000041723252,F
817,0985.HK,2019-10-16,2019-11-28,"[161, 168, 180, 187]","[15, 40, 63, 106, 139, 144]","['2020-06-10', '2020-06-19', '2020-07-09', '2020-07-20']","['2019-12-19', '2020-01-30', '2020-03-03', '2020-05-07', '2020-06-23', '2020-07-02']","[2.4, 0.25, 0.5, 0.25, 0.5, 0.25, 0.5, 0.0]","[1.5333333333333334, 0.5, 0.5, 0.3333333333333333, 0.16666666666666666, 0.3333333333333333, 0.16666666666666666, 0.0]",13,11,2020-08-13,205,174,4.2254605500483566e-05,0.026000000536441803,F
818,0986.HK,2020-07-15,2020-06-17,[12],"[14, 26, 36]",['2020-07-31'],"['2020-07-09', '2020-07-27', '2020-08-10']","[2.4, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[1.5999999999999999, 1.0, 0.3333333333333333, 0.0, 0.3333333333333333, 0.0, 0.3333333333333333, 0.0]",32,32,2020-08-13,21,39,0.0014206365610167644,0.3350000083446503,F
819,0987.HK,2020-01-20,2020-07-21,"[12, 21, 31, 54, 60, 70, 74, 79, 85, 93, 122]",[7],"['2020-02-07', '2020-02-20', '2020-03-05', '2020-04-07', '2020-04-17', '2020-05-05', '2020-05-11', '2020-05-18', '2020-05-26', '2020-06-05', '2020-07-20']",['2020-07-30'],"[1.281818181818182, 0.0, 0.45454545454545453, 0.2727272727272727, 0.18181818181818182, 0.0, 0.18181818181818182, 0.0]","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",28,35,2020-08-13,140,17,0.00019207981147209487,0.14900000393390656,F
820,0988.HK,2020-07-15,2020-07-06,[5],[15],['2020-07-22'],['2020-07-27'],"[1.4, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]","[2.0999999999999996, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]",33,17,2020-08-13,21,28,0.0001260708661264321,0.02500000037252903,F
821,0989.HK,2020-06-05,2020-07-02,"[7, 20, 30]",[18],"['2020-06-16', '2020-07-07', '2020-07-21']",['2020-07-28'],"[1.7333333333333334, 1.0, 0.3333333333333333, 0.6666666666666666, 0.3333333333333333, 0.0, 0.0, 0.0]","[1.4, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",31,29,2020-08-13,47,30,0.0019317122129742907,0.3199999928474426,F
822,0990.HK,2020-07-22,2020-07-13,[5],[15],['2020-07-29'],['2020-08-03'],"[1.4, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]","[2.0999999999999996, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]",27,31,2020-08-13,16,23,0.00019332324195593315,0.09300000220537186,F
