ticker,peak_cycle_date,bot_cycle_date,peak_pattern,bot_pattern,peak_date,bot_date,peak_hit,bot_hit,all_peak_count,all_bot_count,last_date,peak_difference,bot_difference,ATR_2,current_price,signal
1623.HK,2020-05-19,2020-07-20,"[15, 35, 52]","[7, 12]","['2020-06-09', '2020-07-09', '2020-08-03']","['2020-07-29', '2020-08-05']","[1.6666666666666665, 0.6666666666666666, 0.3333333333333333, 0.6666666666666666, 0.3333333333333333, 0.0, 0.0, 0.0]","[2.3, 1.0, 0.5, 0.0, 0.5, 0.0, 0.5, 0.0]",27,22,2020-08-13,60,18,0.0005032656655632786,0.20000000298023224,F
1626.HK,2019-05-09,2019-10-09,"[102, 129, 133]","[16, 30, 84, 143, 182]","['2019-10-04', '2019-11-13', '2019-11-19']","['2019-10-31', '2019-11-20', '2020-02-11', '2020-05-08', '2020-07-06']","[1.5999999999999999, 0.6666666666666666, 0.6666666666666666, 0.0, 0.3333333333333333, 0.0, 0.0, 0.0]","[1.84, 0.8, 0.4, 0.2, 0.4, 0.2, 0.2, 0.0]",7,13,2020-08-13,314,210,0.0006887648020938486,1.0099999904632568,F
1627.HK,2020-06-26,2020-04-20,"[9, 28]","[10, 14, 18]","['2020-07-10', '2020-08-06']","['2020-05-06', '2020-05-12', '2020-05-18']","[1.8, 1.0, 0.5, 0.0, 0.5, 0.0, 0.0, 0.0]","[1.5, 1.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.0]",23,24,2020-08-13,33,79,0.0010068834176996835,0.3899999856948853,F
1628.HK,2020-04-29,2020-05-29,"[6, 35, 45]","[11, 21, 39]","['2020-05-11', '2020-06-19', '2020-07-07']","['2020-06-15', '2020-06-30', '2020-07-27']","[2.1333333333333333, 1.0, 0.6666666666666666, 0.6666666666666666, 0.3333333333333333, 0.0, 0.0, 0.0]","[1.6666666666666665, 1.0, 0.6666666666666666, 0.0, 0.3333333333333333, 0.0, 0.0, 0.0]",30,29,2020-08-13,72,52,0.0024321116035432586,3.7200000286102295,F
1629.HK,2019-10-15,2020-06-09,"[5, 12, 20, 38, 42, 48]","[6, 26, 35, 39]","['2019-10-22', '2019-10-31', '2019-11-12', '2019-12-06', '2019-12-12', '2019-12-20']","['2020-06-17', '2020-07-17', '2020-07-30', '2020-08-05']","[1.8333333333333333, 1.0, 0.5, 0.3333333333333333, 0.16666666666666666, 0.16666666666666666, 0.3333333333333333, 0.16666666666666666]","[1.475, 1.0, 0.5, 0.25, 0.25, 0.0, 0.0, 0.0]",23,41,2020-08-13,206,45,0.008286267645268826,2.200000047683716,F
1630.HK,2020-06-19,2020-05-26,"[21, 28]","[5, 16, 31, 35, 42, 52]","['2020-07-22', '2020-07-31']","['2020-06-02', '2020-06-17', '2020-07-10', '2020-07-16', '2020-07-27', '2020-08-10']","[2.8, 1.0, 0.5, 0.0, 1.0, 0.0, 0.0, 0.0]","[1.4, 0.8333333333333334, 0.16666666666666666, 0.3333333333333333, 0.3333333333333333, 0.16666666666666666, 0.0, 0.16666666666666666]",31,37,2020-08-13,37,55,0.00023331189515238485,0.06300000101327896,F
1631.HK,2020-05-07,2020-04-07,[56],"[21, 33, 41, 60]",['2020-07-28'],"['2020-05-12', '2020-05-28', '2020-06-09', '2020-07-08']","[2.3, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0]","[2.025, 1.0, 0.75, 0.25, 0.25, 0.0, 0.25, 0.0]",13,25,2020-08-13,68,86,0.0008268902336860558,0.5,F
1632.HK,2020-05-14,2020-07-23,"[12, 19, 39, 48, 56]",[12],"['2020-06-01', '2020-06-10', '2020-07-10', '2020-07-23', '2020-08-04']",['2020-08-10'],"[1.7999999999999998, 0.8, 0.6, 0.0, 0.2, 0.4, 0.4, 0.0]","[2.4, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",33,30,2020-08-13,63,15,0.0017232319401219438,0.5099999904632568,F
1633.HK,2020-06-03,2020-06-12,[24],"[13, 21, 27, 35]",['2020-07-09'],"['2020-07-03', '2020-07-15', '2020-07-23', '2020-08-04']","[2.7, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0]","[2.1, 1.0, 0.5, 0.25, 0.5, 0.0, 0.0, 0.25]",21,31,2020-08-13,49,42,0.0007974847895349959,0.14399999380111694,F
1635.HK,2020-07-09,2020-07-16,[21],[7],['2020-08-07'],['2020-07-27'],"[3.4, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",38,38,2020-08-13,25,20,0.0025998658141816256,2.5199999809265137,F
1636.HK,2020-05-13,2020-05-26,"[33, 60]","[15, 21, 37, 42]","['2020-06-30', '2020-08-07']","['2020-06-16', '2020-06-24', '2020-07-20', '2020-07-27']","[2.25, 1.0, 1.0, 0.5, 0.0, 0.0, 0.5, 0.0]","[2.2249999999999996, 0.75, 0.75, 0.25, 0.5, 0.0, 0.0, 0.0]",26,27,2020-08-13,64,55,0.0049689527023663825,0.3100000023841858,F
1637.HK,2020-06-17,2020-07-13,[12],"[9, 15]",['2020-07-07'],"['2020-07-24', '2020-08-03']","[2.4, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[1.75, 1.0, 1.0, 0.5, 0.0, 0.0, 0.0, 0.0]",24,34,2020-08-13,39,23,0.0008237699900110742,0.33000001311302185,F
1638.HK,2020-04-20,2019-03-08,"[15, 33, 42, 52]","[14, 29, 42, 51, 57, 72, 79, 84, 105, 114, 125, 136, 140, 154, 161, 176, 181, 185, 222, 227, 241, 255, 273, 279, 284, 298, 302, 322, 336, 341]","['2020-05-13', '2020-06-08', '2020-06-19', '2020-07-07']","['2019-03-28', '2019-04-23', '2019-05-14', '2019-05-27', '2019-06-04', '2019-06-26', '2019-07-08', '2019-07-15', '2019-08-13', '2019-08-26', '2019-09-10', '2019-09-25', '2019-10-02', '2019-10-23', '2019-11-01', '2019-11-22', '2019-11-29', '2019-12-05', '2020-02-03', '2020-02-10', '2020-02-28', '2020-03-19', '2020-04-16', '2020-04-24', '2020-05-05', '2020-05-25', '2020-05-29', '2020-06-29', '2020-07-20', '2020-07-27']","[1.7249999999999999, 0.75, 0.75, 0.25, 0.25, 0.0, 0.0, 0.0]","[1.4300000000000002, 0.13333333333333333, 0.4, 0.16666666666666666, 0.3333333333333333, 0.13333333333333333, 0.1, 0.0]",32,34,2020-08-13,79,354,0.004521002297893698,4.0,F
1639.HK,2020-05-18,2020-05-06,"[15, 23, 28, 36]","[15, 56]","['2020-06-08', '2020-06-18', '2020-06-26', '2020-07-09']","['2020-05-27', '2020-07-27']","[1.725, 1.0, 0.5, 0.25, 0.25, 0.0, 0.25, 0.0]","[2.1999999999999997, 0.5, 0.5, 0.5, 0.5, 0.5, 0.0, 0.0]",30,30,2020-08-13,61,69,0.002183676537460951,1.0,F
1640.HK,2020-06-12,2020-06-12,"[6, 12, 21, 39]","[5, 30]","['2020-06-22', '2020-07-02', '2020-07-15', '2020-08-10']","['2020-06-19', '2020-07-28']","[2.15, 1.0, 1.0, 0.0, 0.25, 0.0, 0.25, 0.0]","[1.75, 1.0, 0.5, 1.0, 0.0, 0.0, 0.0, 0.5]",14,12,2020-08-13,42,42,0.0006260384406099384,0.2750000059604645,F
1645.HK,2020-06-23,2020-06-11,"[12, 22]","[15, 29, 35]","['2020-07-13', '2020-07-27']","['2020-07-06', '2020-07-24', '2020-08-03']","[1.3, 1.0, 0.5, 0.0, 0.0, 0.0, 0.5, 0.0]","[1.7333333333333334, 1.0, 0.3333333333333333, 0.6666666666666666, 0.3333333333333333, 0.0, 0.0, 0.0]",4,4,2020-08-13,35,43,0.002441375181106905,0.8399999737739563,F
1647.HK,2019-11-14,2020-03-03,"[6, 17, 60, 65, 91, 98, 120, 135, 149, 157, 162, 168, 172, 177]","[24, 42, 50, 60, 70, 82, 93, 98, 103]","['2019-11-22', '2019-12-09', '2020-02-13', '2020-02-20', '2020-03-27', '2020-04-07', '2020-05-13', '2020-06-03', '2020-06-23', '2020-07-07', '2020-07-14', '2020-07-22', '2020-07-28', '2020-08-04']","['2020-04-06', '2020-05-06', '2020-05-18', '2020-06-01', '2020-06-15', '2020-07-03', '2020-07-20', '2020-07-27', '2020-08-03']","[1.5285714285714285, 0.21428571428571427, 0.5, 0.2857142857142857, 0.21428571428571427, 0.14285714285714285, 0.21428571428571427, 0.0]","[1.6888888888888887, 0.0, 0.4444444444444444, 0.3333333333333333, 0.3333333333333333, 0.1111111111111111, 0.2222222222222222, 0.0]",33,35,2020-08-13,184,111,0.0004668128399903278,0.2199999988079071,F
1650.HK,2020-07-28,2020-08-03,[6],[],['2020-08-05'],[],"[1.4, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0]",3,1,2020-08-13,12,8,0.000926078197975665,0.10899999737739564,F
1651.HK,2020-04-28,2020-06-17,"[27, 42, 48, 59, 63]","[9, 21, 28, 34]","['2020-06-08', '2020-06-30', '2020-07-09', '2020-07-24', '2020-07-30']","['2020-07-02', '2020-07-20', '2020-07-29', '2020-08-06']","[2.14, 0.6, 0.8, 0.0, 0.4, 0.2, 0.2, 0.0]","[1.925, 1.0, 0.5, 0.0, 0.5, 0.0, 0.0, 0.25]",32,34,2020-08-13,73,39,0.014046472152627054,6.230000019073486,F
1652.HK,2020-06-03,2020-04-09,"[9, 21, 27, 45]","[7, 14, 21, 34, 42, 55, 60, 73]","['2020-06-16', '2020-07-06', '2020-07-14', '2020-08-07']","['2020-04-22', '2020-05-05', '2020-05-14', '2020-06-02', '2020-06-12', '2020-07-03', '2020-07-10', '2020-07-29']","[2.075, 1.0, 1.0, 0.25, 0.25, 0.0, 0.0, 0.0]","[2.025, 0.75, 0.375, 0.25, 0.5, 0.0, 0.125, 0.25]",33,37,2020-08-13,49,84,0.002684899320380407,3.369999885559082,F
1653.HK,2020-06-26,2020-03-23,"[21, 25]","[6, 42, 49, 62, 72, 84, 94]","['2020-07-28', '2020-08-03']","['2020-03-31', '2020-05-26', '2020-06-04', '2020-06-23', '2020-07-09', '2020-07-27', '2020-08-10']","[2.15, 1.0, 0.5, 0.5, 0.5, 0.0, 0.0, 0.0]","[1.9571428571428573, 0.42857142857142855, 0.5714285714285714, 0.0, 0.42857142857142855, 0.14285714285714285, 0.2857142857142857, 0.0]",36,33,2020-08-13,33,97,0.0006876744260225103,0.059999998658895486,F
1655.HK,2020-03-02,2020-03-02,"[14, 33, 63]","[10, 21, 25, 29, 35, 72, 84, 91, 109]","['2020-03-20', '2020-04-20', '2020-06-03']","['2020-03-16', '2020-03-31', '2020-04-06', '2020-04-14', '2020-04-22', '2020-06-16', '2020-07-06', '2020-07-15', '2020-08-10']","[2.2666666666666666, 0.6666666666666666, 0.6666666666666666, 0.0, 0.6666666666666666, 0.0, 0.0, 0.0]","[1.7777777777777777, 0.0, 0.3333333333333333, 0.3333333333333333, 0.4444444444444444, 0.1111111111111111, 0.2222222222222222, 0.0]",14,23,2020-08-13,112,112,0.0014985377158770465,0.7799999713897705,F
1657.HK,2020-04-15,2020-03-19,"[4, 36, 42]","[7, 15]","['2020-04-21', '2020-06-08', '2020-06-16']","['2020-03-30', '2020-04-09']","[1.9999999999999998, 1.0, 0.6666666666666666, 0.0, 0.3333333333333333, 0.0, 0.3333333333333333, 0.0]","[2.15, 1.0, 0.5, 0.5, 0.5, 0.0, 0.0, 0.0]",24,24,2020-08-13,82,99,0.00861359830701026,6.519999980926514,F
1659.HK,2019-01-09,2019-01-18,[22],"[14, 21]",['2019-02-13'],"['2019-02-12', '2019-02-21']","[0.2, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[2.8, 1.0, 0.5, 0.0, 1.0, 0.0, 0.0, 0.0]",2,3,2020-08-12,392,385,4.4047512513269734e-14,0.13500000536441806,F
1660.HK,2020-05-19,2020-07-14,"[12, 21, 29, 35, 46]","[5, 14]","['2020-06-04', '2020-06-17', '2020-06-30', '2020-07-09', '2020-07-24']","['2020-07-21', '2020-08-03']","[1.82, 1.0, 0.4, 0.2, 0.4, 0.0, 0.2, 0.0]","[1.8, 1.0, 0.0, 0.5, 0.5, 0.0, 0.0, 0.5]",33,36,2020-08-13,60,22,0.001679766228286544,1.2799999713897705,F
1662.HK,2020-06-11,2020-07-27,"[15, 24]",[7],"['2020-07-06', '2020-07-17']",['2020-08-05'],"[2.4, 1.0, 1.0, 0.5, 0.0, 0.5, 0.5, 0.0]","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",30,37,2020-08-13,43,13,0.0035094061181728518,1.6699999570846558,F
1663.HK,2020-04-27,2020-06-10,"[17, 30, 35, 45, 70]","[21, 40]","['2020-05-22', '2020-06-10', '2020-06-17', '2020-07-03', '2020-08-07']","['2020-07-13', '2020-08-07']","[2.0, 0.8, 0.4, 0.8, 0.4, 0.0, 0.0, 0.0]","[2.3, 1.0, 0.5, 0.5, 0.5, 0.5, 0.0, 0.0]",20,33,2020-08-13,74,44,0.00030297934009742027,0.1169999986886978,F
1665.HK,2019-12-13,2020-01-08,"[6, 12, 24, 42, 72, 81, 105, 129, 140, 146, 157]","[7, 16, 36, 49, 60, 70, 77, 87, 107, 116, 135, 140]","['2019-12-23', '2020-01-03', '2020-01-21', '2020-02-18', '2020-03-31', '2020-04-15', '2020-05-21', '2020-06-24', '2020-07-13', '2020-07-21', '2020-08-05']","['2020-01-17', '2020-02-03', '2020-03-02', '2020-03-19', '2020-04-03', '2020-04-21', '2020-05-04', '2020-05-18', '2020-06-15', '2020-06-29', '2020-07-27', '2020-08-03']","[1.8909090909090907, 0.09090909090909091, 0.7272727272727273, 0.18181818181818182, 0.2727272727272727, 0.18181818181818182, 0.2727272727272727, 0.0]","[1.675, 0.08333333333333333, 0.3333333333333333, 0.3333333333333333, 0.4166666666666667, 0.08333333333333333, 0.16666666666666666, 0.0]",22,30,2020-08-13,163,148,0.002529584047656369,2.009999990463257,F
1666.HK,2020-05-18,2020-06-29,"[12, 22, 37, 45, 56]","[14, 20, 24]","['2020-06-03', '2020-06-17', '2020-07-10', '2020-07-22', '2020-08-06']","['2020-07-20', '2020-07-28', '2020-08-03']","[1.4000000000000001, 0.6, 0.4, 0.2, 0.2, 0.2, 0.2, 0.0]","[1.9333333333333333, 1.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0]",31,33,2020-08-13,61,32,0.004094890565804583,5.789999961853027,F
1667.HK,2020-04-22,2020-07-15,"[5, 12, 24, 28, 51, 56, 74]",[7],"['2020-04-29', '2020-05-12', '2020-05-28', '2020-06-03', '2020-07-08', '2020-07-15', '2020-08-10']",['2020-07-24'],"[1.7714285714285711, 0.7142857142857143, 0.42857142857142855, 0.14285714285714285, 0.2857142857142857, 0.2857142857142857, 0.2857142857142857, 0.14285714285714285]","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",28,39,2020-08-13,77,21,0.000847263856796243,0.14000000059604645,F
1668.HK,2020-04-20,2020-06-30,"[13, 32, 42]",[21],"['2020-05-11', '2020-06-05', '2020-06-19']",['2020-07-30'],"[1.5333333333333334, 1.0, 0.3333333333333333, 0.0, 0.3333333333333333, 0.3333333333333333, 0.0, 0.3333333333333333]","[3.4, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]",21,20,2020-08-13,79,31,0.0008877240688592101,0.7799999713897705,F
1669.HK,2020-05-06,2019-06-19,"[18, 26, 42, 65]","[5, 12, 28, 42, 63, 68, 84, 90, 97, 148, 165, 174, 181, 189, 195, 206, 216, 225, 240, 245, 255, 280]","['2020-06-01', '2020-06-11', '2020-07-07', '2020-08-07']","['2019-06-26', '2019-07-08', '2019-07-30', '2019-08-19', '2019-09-17', '2019-09-24', '2019-10-18', '2019-10-28', '2019-11-06', '2020-01-21', '2020-02-17', '2020-02-28', '2020-03-10', '2020-03-20', '2020-03-30', '2020-04-16', '2020-05-04', '2020-05-15', '2020-06-05', '2020-06-12', '2020-06-29', '2020-08-04']","[1.475, 1.0, 0.5, 0.25, 0.25, 0.0, 0.0, 0.0]","[1.9045454545454548, 0.13636363636363635, 0.5909090909090909, 0.4090909090909091, 0.3181818181818182, 0.13636363636363635, 0.18181818181818182, 0.045454545454545456]",25,28,2020-08-13,69,287,0.0012079925325302046,0.5099999904632568,F
1671.HK,2020-05-21,2020-05-22,"[7, 21]","[5, 21, 42, 47]","['2020-06-01', '2020-06-19']","['2020-05-29', '2020-06-22', '2020-07-23', '2020-07-30']","[2.8, 1.0, 0.5, 0.0, 1.0, 0.0, 0.0, 0.0]","[2.1, 1.0, 0.5, 0.25, 0.5, 0.0, 0.0, 0.25]",30,30,2020-08-13,58,57,0.0019377018222718329,0.8500000238418579,F
1672.HK,2020-07-22,2020-06-15,[7],"[9, 21, 28]",['2020-07-31'],"['2020-06-29', '2020-07-16', '2020-07-27']","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[2.333333333333333, 1.0, 0.6666666666666666, 0.0, 0.6666666666666666, 0.0, 0.0, 0.0]",33,32,2020-08-13,16,41,0.004967722777584319,3.0499999523162837,F
1673.HK,2020-07-16,2019-07-03,"[9, 14]","[12, 19, 24, 28, 35, 42, 49, 57, 63, 75, 84, 108, 115, 119, 126, 131, 137, 144, 148, 153, 169, 175, 182, 196, 213, 231, 236, 242, 250, 258, 269, 273]","['2020-07-29', '2020-08-05']","['2019-07-19', '2019-07-30', '2019-08-06', '2019-08-12', '2019-08-21', '2019-08-30', '2019-09-10', '2019-09-20', '2019-09-30', '2019-10-18', '2019-10-31', '2019-12-04', '2019-12-13', '2019-12-19', '2020-01-02', '2020-01-09', '2020-01-17', '2020-01-30', '2020-02-05', '2020-02-12', '2020-03-05', '2020-03-13', '2020-03-24', '2020-04-15', '2020-05-12', '2020-06-05', '2020-06-12', '2020-06-22', '2020-07-06', '2020-07-16', '2020-07-31', '2020-08-06']","[1.8, 1.0, 0.5, 0.0, 0.5, 0.0, 0.0, 0.0]","[1.690625, 0.15625, 0.46875, 0.15625, 0.40625, 0.0625, 0.15625, 0.0]",34,44,2020-08-13,20,278,0.006141673358116303,1.9099999666213991,F
1675.HK,2020-07-22,2020-06-24,[7],"[14, 28]",['2020-07-31'],"['2020-07-16', '2020-08-05']","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",36,29,2020-08-13,16,34,0.008231441354037517,9.760000228881836,F
1676.HK,2020-04-24,2020-05-29,"[14, 18, 30, 40, 47, 63]",[36],"['2020-05-18', '2020-05-22', '2020-06-09', '2020-06-23', '2020-07-06', '2020-07-28']",['2020-07-22'],"[1.7166666666666666, 0.8333333333333334, 0.5, 0.3333333333333333, 0.3333333333333333, 0.16666666666666666, 0.0, 0.0]","[2.4, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",30,26,2020-08-13,75,52,0.002084547606136142,0.5099999904632568,F
1678.HK,2020-05-25,2020-06-12,"[4, 15, 21, 34, 38, 42]","[30, 39]","['2020-05-29', '2020-06-15', '2020-06-23', '2020-07-14', '2020-07-20', '2020-07-24']","['2020-07-28', '2020-08-10']","[1.6666666666666667, 1.0, 0.5, 0.16666666666666666, 0.3333333333333333, 0.0, 0.0, 0.16666666666666666]","[1.75, 1.0, 1.0, 0.5, 0.0, 0.0, 0.0, 0.0]",29,29,2020-08-13,56,42,0.0004152396041540952,0.07400000095367433,F
1680.HK,2020-07-03,2020-02-04,"[7, 11, 21]","[5, 42, 99]","['2020-07-14', '2020-07-20', '2020-08-03']","['2020-02-11', '2020-04-02', '2020-06-29']","[1.9333333333333331, 1.0, 0.3333333333333333, 0.0, 0.6666666666666666, 0.0, 0.0, 0.0]","[1.9999999999999998, 0.6666666666666666, 0.6666666666666666, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.3333333333333333]",22,20,2020-08-13,29,131,0.001054949228150765,0.9800000190734864,F
1681.HK,2020-06-19,2020-06-29,"[10, 30]",[21],"['2020-07-07', '2020-08-04']",['2020-07-29'],"[1.5, 1.0, 0.5, 1.0, 0.0, 0.0, 0.0, 0.0]","[3.4, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]",25,31,2020-08-13,37,32,0.004637961192068601,2.900000095367432,F
1682.HK,2020-04-20,2020-06-19,"[31, 42]","[15, 20]","['2020-06-04', '2020-06-19']","['2020-07-14', '2020-07-21']","[1.8, 1.0, 0.5, 0.0, 0.5, 0.0, 0.0, 0.0]","[1.5, 1.0, 0.5, 1.0, 0.0, 0.0, 0.0, 0.0]",13,25,2020-08-13,79,37,0.0005007415901384035,0.2450000047683716,F
1683.HK,2020-05-19,2019-10-11,[21],"[6, 12, 18, 34, 45, 60, 105, 109, 119, 132, 168, 176, 189, 196, 200]",['2020-06-17'],"['2019-10-21', '2019-10-29', '2019-11-06', '2019-11-28', '2019-12-13', '2020-01-08', '2020-03-13', '2020-03-19', '2020-04-02', '2020-04-23', '2020-06-16', '2020-06-29', '2020-07-17', '2020-07-28', '2020-08-03']","[3.4, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[1.9733333333333334, 0.2, 0.6, 0.26666666666666666, 0.3333333333333333, 0.2, 0.26666666666666666, 0.06666666666666667]",18,27,2020-08-13,60,208,0.0014829708492624725,0.8000000119209291,F
1685.HK,2020-05-13,2020-07-28,"[25, 34, 42, 46, 51, 56, 60]",[9],"['2020-06-17', '2020-07-02', '2020-07-14', '2020-07-20', '2020-07-27', '2020-08-03', '2020-08-07']",['2020-08-10'],"[1.7142857142857142, 0.8571428571428571, 0.42857142857142855, 0.2857142857142857, 0.2857142857142857, 0.14285714285714285, 0.14285714285714285, 0.14285714285714285]","[1.4, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",34,28,2020-08-13,64,12,0.0008024388732642692,0.33000001311302185,F
1691.HK,2020-07-10,2020-02-28,"[8, 21]","[14, 30, 35, 52, 60, 72, 81, 87, 93, 98]","['2020-07-22', '2020-08-10']","['2020-03-19', '2020-04-14', '2020-04-21', '2020-05-18', '2020-05-28', '2020-06-15', '2020-06-29', '2020-07-08', '2020-07-16', '2020-07-23']","[1.95, 1.0, 0.5, 0.0, 0.5, 0.5, 0.0, 0.0]","[1.7799999999999998, 0.1, 0.6, 0.3, 0.3, 0.1, 0.2, 0.0]",12,13,2020-08-13,24,113,0.026893719251280444,8.9399995803833,F
1693.HK,2020-07-23,2020-03-24,[12],"[6, 15, 21]",['2020-08-10'],"['2020-04-01', '2020-04-16', '2020-04-24']","[2.4, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[2.3, 1.0, 1.0, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.0]",23,29,2020-08-13,15,96,0.00036708280742868616,0.0689999982714653,F
1695.HK,2020-05-26,2020-04-28,"[30, 34, 45]","[6, 40, 60]","['2020-07-09', '2020-07-15', '2020-07-30']","['2020-05-08', '2020-06-26', '2020-07-27']","[1.6333333333333333, 1.0, 0.6666666666666666, 0.6666666666666666, 0.0, 0.0, 0.0, 0.3333333333333333]","[1.9, 1.0, 0.6666666666666666, 0.6666666666666666, 0.0, 0.3333333333333333, 0.3333333333333333, 0.0]",30,35,2020-08-13,55,73,0.0003968672513520603,0.1040000021457672,F
1696.HK,2020-06-26,2020-05-05,"[9, 15]","[13, 35, 42, 51, 60]","['2020-07-10', '2020-07-20']","['2020-05-22', '2020-06-23', '2020-07-06', '2020-07-17', '2020-07-30']","[1.75, 1.0, 1.0, 0.5, 0.0, 0.0, 0.0, 0.0]","[2.3000000000000003, 1.0, 0.6, 0.4, 0.4, 0.0, 0.2, 0.2]",34,32,2020-08-13,33,70,0.003324732703844884,2.690000057220459,F
1699.HK,2020-05-19,2020-03-02,[24],"[36, 40, 54, 58, 70, 74, 78, 84, 90, 97, 107]",['2020-06-22'],"['2020-04-23', '2020-04-29', '2020-05-21', '2020-05-27', '2020-06-12', '2020-06-18', '2020-06-24', '2020-07-06', '2020-07-14', '2020-07-23', '2020-08-06']","[2.7, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0]","[1.3272727272727274, 0.09090909090909091, 0.45454545454545453, 0.2727272727272727, 0.18181818181818182, 0.09090909090909091, 0.18181818181818182, 0.0]",24,35,2020-08-13,60,112,0.0004833565328463847,0.14900000393390656,F
1700.HK,2020-01-03,2020-01-08,[7],[14],['2020-01-14'],['2020-01-30'],"[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",11,15,2020-03-02,39,36,0.0006940271084579637,2.2799999713897705,F
1701.HK,2020-06-29,2020-07-23,"[12, 28]",[7],"['2020-07-16', '2020-08-07']",['2020-08-03'],"[2.3, 1.0, 0.5, 0.0, 0.5, 0.0, 0.5, 0.0]","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",25,25,2020-08-13,32,15,0.005902841935252532,0.3350000083446503,F
1702.HK,2019-06-06,2019-05-22,[39],"[12, 286]",['2019-08-02'],"['2019-06-10', '2020-07-16']","[1.4, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.2, 0.5, 0.5, 0.0, 0.0, 0.0, 0.5, 0.0]",5,8,2020-08-13,295,306,0.004600405939696301,1.75,F
1703.HK,2020-04-29,2020-01-06,"[5, 33, 48, 55, 63, 67]","[16, 30, 42, 96, 104, 147]","['2020-05-08', '2020-06-17', '2020-07-10', '2020-07-21', '2020-07-31', '2020-08-06']","['2020-01-30', '2020-02-19', '2020-03-06', '2020-05-27', '2020-06-08', '2020-08-10']","[1.6833333333333333, 0.6666666666666666, 0.5, 0.3333333333333333, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.3333333333333333]","[2.0333333333333328, 0.6666666666666666, 0.6666666666666666, 0.16666666666666666, 0.3333333333333333, 0.5, 0.16666666666666666, 0.0]",29,23,2020-08-13,72,150,0.000776285495854391,0.30000001192092896,F
1705.HK,2020-07-22,2020-06-22,[7],"[8, 12]",['2020-07-31'],"['2020-07-06', '2020-07-10']","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[1.4500000000000002, 1.0, 0.5, 0.0, 0.0, 0.5, 0.5, 0.0]",28,32,2020-08-13,16,36,0.00848606178285725,0.5099999904632568,F
1706.HK,2020-04-01,2020-04-03,"[13, 48, 61, 72, 80]","[21, 30, 36, 49, 59, 69, 77, 85]","['2020-04-22', '2020-06-12', '2020-07-03', '2020-07-20', '2020-07-30']","['2020-05-08', '2020-05-21', '2020-05-29', '2020-06-17', '2020-07-03', '2020-07-17', '2020-07-29', '2020-08-10']","[1.5, 1.0, 0.4, 0.2, 0.0, 0.6, 0.4, 0.2]","[1.775, 0.625, 0.5, 0.25, 0.375, 0.0, 0.125, 0.0]",30,35,2020-08-13,90,88,0.000547930267161457,0.125,F
1707.HK,2020-06-24,2020-03-30,"[21, 26]","[30, 36, 76, 80]","['2020-07-27', '2020-08-03']","['2020-05-15', '2020-05-25', '2020-07-22', '2020-07-28']","[1.8, 1.0, 0.5, 0.0, 0.5, 0.0, 0.0, 0.0]","[1.4749999999999999, 1.0, 0.5, 0.5, 0.0, 0.25, 0.25, 0.0]",30,26,2020-08-13,34,92,0.0001778578330870481,0.3849999904632568,F
